Brand,Model,Color,Fuel,Kilometers,Trasmission,Price,Gov,Car Age
Speranza,Tiggo,Gray,Benzine,6.0,Automatic,400.0,Cairo,4.0
Kia,Soul,White,Benzine,27.0,Automatic,395.0,Ismailia,14.0
Fiat,128,White,Benzine,0.0,Manual,40.0,Mansoura,35.0
Hyundai,Elantra MD,Black,Benzine,16.0,Automatic,400.0,Nasr city,9.0
Chrysler,Voyager,Dark green,Benzine,27.0,Automatic,220.0,Maadi,26.0
Nissan,Sunny,Black,Benzine,19.0,Automatic,275.0,Alexandria,13.0
Opel,Vectra,Black,Benzine,20.0,Automatic,180.0,El Minya,23.0
Daewoo,Lanos,Gold,Benzine,16.0,Manual,100.0,Alexandria,24.0
Kia,Grand Cerato,Silver,Benzine,10.0,Automatic,610.0,Mohandessin,4.0
Mercedes,GLK 350,Light grey,Benzine,16.0,Automatic,1350.0,Damietta,12.0
Volkswagen,Beetle,Red,Benzine,0.0,Manual,100.0,Nasr city,50.0
Opel,Vectra,White,Benzine,4.0,Manual,85.0,Warraq,28.0
Nissan,XTrail,Gold,Natural Gas,30.0,Automatic,320.0,Agamy,16.0
Mazda,3 || Mazda 3,Black,Benzine,28.0,Automatic,280.0,El Haram,13.0
Ford,Escort,Silver,Benzine,20.0,Manual,68.0,Ismailia,24.0
Toyota,Yaris,Light grey,Benzine,13.0,Manual,235.0,10th of Ramadan,15.0
Toyota,Corolla,Silver,Benzine,19.0,Automatic,560.0,Touhk,8.0
Fiat,131,Silver,Benzine,2.0,Manual,32.0,Heliopolis,40.0
Volkswagen,Beetle,Red,Benzine,0.0,Manual,30.0,Giza,43.0
Speranza,A516,Black,Benzine,13.0,Manual,125.0,Alexandria,14.0
Toyota,Corolla,Black,Benzine,7.0,Automatic,700.0,6 October,4.0
Volkswagen,Jetta,Black,Benzine,28.0,Automatic,400.0,Tagamo3 - New Cairo,15.0
Nissan,Sunny,Mocha,Benzine,8.0,Automatic,345.0,Mansoura,4.0
Opel,Vectra,Petroleum,Benzine,26.0,Manual,245.0,Beni Suef,16.0
Chevrolet,T-Series,White,Natural Gas,35.0,Manual,210.0,Minya Al Qamh,13.0
Mercedes,AMG GT,Gray,Benzine,0.0,Automatic,5900.0,Heliopolis,2.0
Speranza,A11,White,Benzine,2.0,Manual,65.0,Mansoura,17.0
Nissan,Sentra,Silver,Benzine,15.0,Automatic,430.0,Faiyum,6.0
Mitsubishi,Eclipse,Silver,Benzine,5.0,Automatic,875.0,Nasr city,4.0
Daewoo,Nubira 1,White,Benzine,15.0,Manual,105.0,Mansoura,26.0
Hyundai,Verna,Bronze,Benzine,17.0,Manual,145.0,El Haram,17.0
Skoda,Kodiaq,Silver,Benzine,7.0,Automatic,1350.0,Nasr city,4.0
DFSK,330S,Black,Benzine,4.0,Manual,332.0,Cairo,1.0
Seat,Tarraco,White,Benzine,4.0,Automatic,1700.0,6 October,2.0
Chery,Arrizo 5,Dark blue,Benzine,6.0,Manual,300.0,Shibin el Kom,2.0
Daewoo,Lacetti,Black,Benzine,11.0,Automatic,225.0,Menouf,16.0
Chevrolet,Aveo,Gray,Benzine,14.0,Automatic,370.0,Ain Shams,3.0
Daewoo,Nubira 2,Green,Benzine,20.0,Manual,145.0,Giza,17.0
Hyundai,Elantra HD,Silver,Benzine,21.0,Automatic,420.0,Mokattam,4.0
Nissan,Tiida,Red,Benzine,15.0,Automatic,335.0,Tagamo3 - New Cairo,10.0
Fiat,128,White,Benzine,0.0,Manual,27.0,Shobra,40.0
Lada,2107,Light grey,Benzine,0.0,Manual,72.0,Amreya,11.0
Jeep,Cherokee,Black,Benzine,0.0,Automatic,100.0,Damanhur,33.0
Renault,Kadjar,White,Benzine,7.0,Automatic,710.0,Alexandria,5.0
Peugeot,3008,Bronze,Benzine,20.0,Automatic,350.0,Alexandria,10.0
Fiat,Tipo,Black,Benzine,9.0,Automatic,350.0,Abu Kabir,6.0
Chevrolet,Lanos,Cyan,Benzine,21.0,Manual,200.0,Mohandessin,10.0
Chevrolet,Captiva,Dark blue,Benzine,17.0,Automatic,400.0,6 October,10.0
Byd,F3,Black,Benzine,14.0,Manual,280.0,Cairo,4.0
Seat,Cordoba,Silver,Benzine,26.0,Manual,220.0,Alexandria,16.0
Jeep,Cherokee,Dark green,Benzine,38.0,Manual,190.0,Aswan,23.0
Skoda,Favorit,White,Benzine,20.0,Manual,35.0,Asyut,29.0
Hyundai,IX 35,Green,Benzine,13.0,Automatic,730.0,Nasr city,8.0
Changan,Alsvin,Red,Benzine,3.0,Automatic,350.0,Tagamo3 - New Cairo,1.0
Chery,Arrizo 3,Red,Benzine,9.0,Automatic,340.0,Heliopolis,2.0
Jetour,X70,White,Benzine,2.0,Automatic,800.0,Maadi,1.0
Hyundai,Accent,Silver,Natural Gas,13.0,Manual,289.32,El Haram,2.0
Mercedes,C 180,Silver,Benzine,10.0,Automatic,475.0,Giza,14.0
Speranza,A113,Gray,Benzine,12.0,Manual,110.0,Mansoura,12.0
Speranza,Tiggo,Petroleum,Benzine,14.0,Manual,220.0,6 October,12.0
Skoda,Octavia A8,White,Benzine,7.0,Automatic,1020.0,Mohandessin,2.0
Mercedes,280,Cyan,Natural Gas,9.0,Automatic,50.0,Suez,44.0
Chevrolet,Optra,Silver,Benzine,14.0,Automatic,370.0,Tagamo3 - New Cairo,5.0
Lada,Granta,Blue,Benzine,11.0,Manual,200.0,Cairo,4.0
Kia,Rio,Blue,Benzine,14.0,Automatic,375.0,Shobra,9.0
Ssang Yong,Tivoli XLV,White,Benzine,8.0,Automatic,620.0,Alexandria,4.0
Opel,Astra,Brown,Benzine,8.0,Automatic,450.0,Mokattam,7.0
Hyundai,Elantra MD,White,Benzine,9.0,Automatic,310.0,Ismailia,12.0
Daewoo,Lanos,Black,Benzine,0.0,Manual,88.0,Beni Suef,23.0
Peugeot,405,Black,Benzine,12.0,Manual,120.0,Cairo,16.0
Renault,Kadjar,Red,Benzine,12.0,Automatic,710.0,Qena,6.0
Proton,Saga,Black,Benzine,12.0,Automatic,235.0,Damietta,10.0
Volkswagen,Passat,Gold,Benzine,21.0,Automatic,430.0,Aswan,15.0
Mercedes,200,Olive,Benzine,17.0,Manual,55.0,El Gamaleya,46.0
Chevrolet,T-Series,White,Natural Gas,20.0,Manual,140.0,El Senbellawein,21.0
Seat,Toledo,Blue,Benzine,24.0,Automatic,220.0,Heliopolis,22.0
Hyundai,Verna,Silver,Benzine,17.0,Automatic,250.0,Imbaba,9.0
Skoda,Octavia A7,Black,Benzine,11.0,Automatic,510.0,Sheikh Zayed City,6.0
Renault,Duster,Petroleum,Benzine,10.0,Automatic,580.0,Tagamo3 - New Cairo,4.0
Speranza,Chery QQ || Chery qq,Blue,Benzine,7.0,Manual,60.0,Maadi,18.0
Daihatsu,Gran max,White,Benzine,33.0,Manual,180.0,Dakahlia,9.0
Fiat,Tipo,Green,Benzine,9.0,Manual,400.0,Sheikh Zayed City,2.0
Daewoo,Lanos 2,Red,Benzine,13.0,Manual,130.0,Alexandria,22.0
Fiat,Tipo,White,Benzine,9.0,Automatic,550.0,Dakahlia,2.0
Volkswagen,Passat,Black,Benzine,0.0,Automatic,595.0,Cairo,8.0
Hyundai,Bayon,Red,Benzine,2.0,Automatic,690.0,Maadi,1.0
Fiat,128,Dark blue,Benzine,0.0,Manual,28.0,El Haram,49.0
Fiat,Punto,Black,Benzine,38.0,Manual,153.0,Maadi,15.0
Renault,Megane,Silver,Benzine,10.0,Automatic,310.0,Giza,12.0
Mitsubishi,Lancer EX Shark,Silver,Benzine,27.0,Automatic,408.77,Faiyum,8.0
Kia,Cerato Koup,Black,Benzine,39.0,Automatic,390.0,Alexandria,12.0
Mazda,929,Gold,Benzine,15.0,Manual,25.0,El Minya,43.0
Nissan,Sunny,Brown,Benzine,18.0,Automatic,270.0,Cairo,5.0
MG,5,White,Benzine,5.0,Automatic,520.0,Tagamo3 - New Cairo,2.0
Chevrolet,Cruze,Black,Benzine,13.0,Automatic,250.0,Sohag,13.0
Volkswagen,Tiguan,Silver,Benzine,6.0,Automatic,1650.0,Kafr el-Sheikh,2.0
Audi,A4,Black,Benzine,13.0,Automatic,700.0,Alexandria,12.0
Toyota,Hiace,White,Natural Gas,35.0,Manual,400.0,Asyut,15.0
Peugeot,508,Gray,Benzine,24.0,Automatic,465.0,Nasr city,11.0
Fiat,Tipo,Brown,Benzine,2.0,Automatic,730.0,Mansoura,2.0
BMW,318,Eggplant,Benzine,8.0,Manual,195.0,El Haram,27.0
Chevrolet,Lanos,White,Benzine,27.0,Manual,155.0,Maadi,10.0
Kia,Rio,White,Benzine,15.0,Automatic,285.0,6 October,12.0
Peugeot,508,Black,Benzine,14.0,Automatic,500.0,Beni Suef,9.0
Hyundai,Elantra AD,Silver,Benzine,14.0,Automatic,650.0,Marsa Matrouh,4.0
Suzuki,Swift Dzire || Dzire,Dark blue,Benzine,0.0,Automatic,500.0,Giza,1.0
Kia,Cerato,Silver,Benzine,9.0,Automatic,475.0,Alexandria,7.0
Chery,Tiggo 3,Silver,Benzine,4.0,Automatic,428.0,Alexandria,3.0
Geely,Emgrand 7,White,Natural Gas,28.0,Manual,160.0,Warraq,9.0
Suzuki,Van,Silver,Benzine,3.0,Manual,250.0,Giza,1.0
Fiat,131,Blue,Benzine,0.0,Manual,40.0,Heliopolis,44.0
Chery,Tiggo 7,Light grey,Benzine,6.0,Automatic,570.0,Alexandria,2.0
BMW,316,Gray,Benzine,20.0,Manual,450.0,Tagamo3 - New Cairo,16.0
Peugeot,508,Black,Benzine,4.0,Automatic,1200.0,Dokki,4.0
Suzuki,Van,Dark red,Benzine,0.0,Manual,95.0,Giza,12.0
Jaguar,XF,Gray,Benzine,17.0,Automatic,780.0,Heliopolis,12.0
MG,360 || MG 360,Gray,Benzine,11.0,Automatic,420.0,Hurghada,4.0
Peugeot,301,White,Benzine,0.0,Automatic,650.0,El Manial,1.0
Nissan,Sunny,Red,Benzine,4.0,Automatic,430.0,Nasr city,1.0
Speranza,Tiggo,Gray,Benzine,12.0,Manual,200.0,Cairo,13.0
Chevrolet,Optra,Blue,Benzine,5.0,Automatic,405.0,Alexandria,2.0
Chevrolet,Aveo,Light grey,Benzine,11.0,Automatic,350.0,Alexandria,3.0
Volkswagen,Caddy,White,Natural Gas,20.0,Manual,135.0,Mansoura,15.0
Hyundai,Matrix,Gold,Benzine,15.0,Automatic,340.0,Tagamo3 - New Cairo,17.0
Toyota,Corolla,Black,Benzine,3.0,Automatic,800.0,Cairo,1.0
Dodge,Durango,Black,Benzine,22.0,Automatic,345.0,Hurghada,22.0
Suzuki,S Presso,Orange,Benzine,1.0,Manual,275.0,Nasr city,2.0
Kia,Rio,Red,Benzine,21.0,Automatic,178.0,El Mahalla,21.0
Peugeot,2008,Black,Benzine,15.0,Automatic,500.0,Madinaty,7.0
Kia,Sephia,Silver,Benzine,0.0,Automatic,120.0,Cairo,24.0
Chevrolet,Captiva,Red,Benzine,5.0,Automatic,720.0,Tagamo3 - New Cairo,3.0
MG,ZS,Black,Benzine,0.0,Automatic,730.0,Shobra,1.0
Speranza,Tiggo,Black,Benzine,11.0,Manual,205.0,Alexandria,12.0
Nissan,Pick up,White,Benzine,25.0,Manual,150.0,10th of Ramadan,16.0
Renault,Logan,Black,Benzine,3.0,Manual,340.0,Shibin el Kom,1.0
Chevrolet,Captiva,Red,Benzine,2.0,Automatic,750.0,Maadi,2.0
Fiat,Siena,Cyan,Benzine,2.0,Manual,83.0,Cairo,21.0
Suzuki,Swift Dzire || Dzire,Silver,Benzine,5.0,Manual,350.0,Helwan,1.0
Suzuki,Swift Dzire || Dzire,Dark blue,Benzine,0.0,Automatic,515.0,El Haram,1.0
Hyundai,Verna,Dark blue,Benzine,15.0,Manual,145.0,6 October,16.0
Hyundai,I10,Blue,Benzine,0.0,Manual,295.0,Cairo,11.0
Byd,F3,Dark red,Benzine,11.0,Manual,275.0,Al Shorouk,3.0
Hyundai,Elantra HD,Cyan,Benzine,13.0,Automatic,390.0,6 October,5.0
Volkswagen,Jetta,White,Benzine,11.0,Automatic,470.0,Shibin el Kom,7.0
Daewoo,Nubira 2,Black,Benzine,20.0,Manual,115.0,El Salam City,20.0
Skoda,Octavia A8,White,Benzine,3.0,Automatic,1500.0,Cairo,2.0
Mercedes,V 250,Black,Benzine,6.0,Automatic,3500.0,Cairo,3.0
Renault,Duster,Blue,Benzine,10.0,Automatic,690.0,6 October,4.0
Kia,Cerato,White,Benzine,12.0,Automatic,475.0,Shibin el Kom,9.0
MG,5,Red,Benzine,4.0,Automatic,500.0,Dokki,1.0
Renault,Duster,Silver,Benzine,10.0,Automatic,470.0,Shobra,5.0
Ford,Fusion,Silver,Benzine,12.0,Automatic,530.0,Cairo,8.0
Geely,Emgrand 7,Silver,Benzine,7.0,Manual,145.0,Helwan,8.0
Chevrolet,Optra,Black,Benzine,10.0,Automatic,350.0,Qena,3.0
Nissan,Pick up,White,Natural Gas,5.0,Manual,170.0,El Katameya,18.0
Hyundai,Accent RB,Silver,Benzine,19.0,Automatic,290.0,Beheira,11.0
Volkswagen,Jetta,Black,Benzine,34.0,Automatic,365.0,Cairo,16.0
Geely,Emgrand 7,Silver,Benzine,18.0,Manual,160.0,Tagamo3 - New Cairo,9.0
Byd,L3,Petroleum,Benzine,19.0,Manual,220.0,Cairo,6.0
Suzuki,Maruti,Silver,Benzine,4.0,Manual,73.0,Giza,15.0
Chevrolet,Optra,Blue,Benzine,12.0,Automatic,260.0,Beheira,5.0
Honda,Civic,Olive,Benzine,27.0,Automatic,125.0,Nasr city,33.0
Mercedes,C 180,White,Benzine,0.0,Automatic,3050.0,Alexandria,0.0
Geely,Emgrand 7,Dark red,Benzine,15.0,Automatic,170.0,Mohandessin,7.0
Chevrolet,Optra,Dark blue,Benzine,0.0,Automatic,455.0,Heliopolis,1.0
Fiat,132,Silver,Benzine,50.0,Manual,25.0,Cairo,47.0
Chevrolet,N300,Light grey,Benzine,22.0,Manual,175.0,Beheira,9.0
Daewoo,Nubira 2,Silver,Benzine,20.0,Manual,135.0,El Haram,19.0
Kia,Soul,Black,Benzine,18.0,Automatic,320.0,Cairo,13.0
Toyota,Corolla,White,Benzine,20.0,Automatic,430.0,Mokattam,11.0
Citroën,C4 Picasso,White,Benzine,11.0,Automatic,695.0,Nasr city,5.0
Volkswagen,Multivan,White,Natural Gas,0.0,Manual,140.0,Mansoura,15.0
Nissan,Sentra,Gray,Benzine,10.0,Automatic,420.0,Dokki,6.0
Chrysler,Town & Country,Black,Benzine,13.0,Automatic,925.0,10th of Ramadan,9.0
Chevrolet,Aveo,Red,Benzine,21.0,Automatic,320.0,Qalyubia,4.0
Byd,F3,Silver,Benzine,0.0,Automatic,370.0,Giza,1.0
Hyundai,Verna,Black,Benzine,13.0,Manual,220.0,6 October,6.0
Mercedes,200,Green,Benzine,35.0,Manual,115.0,Sheraton,44.0
Kia,Picanto,Yellow,Benzine,12.0,Automatic,345.0,Al Shorouk,8.0
Mercedes,230,Gray,Benzine,20.0,Manual,100.0,Cairo,44.0
Hyundai,Elantra MD,Light grey,Benzine,22.0,Automatic,390.0,Asyut,11.0
Volkswagen,Passat,Silver,Benzine,30.0,Automatic,168.0,Al Shorouk,23.0
Suzuki,Celerio,Silver,Benzine,0.0,Automatic,495.0,Damietta,1.0
Peugeot,504,Cyan,Benzine,0.0,Manual,35.0,Giza,44.0
Mitsubishi,Lancer Crystala,Gold,Benzine,5.0,Manual,75.0,Mansoura,33.0
Chery,Tiggo 3,Black,Benzine,2.0,Automatic,430.0,Obour City,2.0
Toyota,Belta,Silver,Benzine,3.0,Automatic,610.0,Zagazig,1.0
Geely,Emgrand 7,Dark red,Benzine,12.0,Manual,150.0,Helwan,9.0
Kia,Picanto,Black,Benzine,10.0,Manual,180.0,Nasr city,18.0
Ford,EcoSport,Black,Benzine,2.0,Automatic,550.0,6 October,3.0
Chery,Arrizo 5,Gray,Benzine,5.0,Automatic,370.0,Helwan,2.0
Hyundai,Elantra MD,Black,Benzine,20.0,Automatic,330.0,Qena,11.0
Hyundai,Accent,Blue,Benzine,30.0,Manual,83.0,Cairo,25.0
Fiat,500,Red,Benzine,19.0,Manual,245.0,Mokattam,15.0
Nissan,Sunny,Red,Benzine,16.0,Automatic,230.0,Mansoura,16.0
MG,6,White,Benzine,4.0,Automatic,670.0,Port Said,3.0
Kia,Cerato,Silver,Benzine,12.0,Automatic,550.0,Alexandria,5.0
Hyundai,Matrix,Gold,Benzine,31.0,Manual,220.0,El Salam City,18.0
Brilliance,FRV,White,Benzine,25.0,Manual,150.0,Luxor,14.0
Mitsubishi,Lancer Puma,Black,Benzine,23.0,Manual,269.0,Beni Suef,14.0
Chevrolet,Aveo,Dark red,Benzine,15.0,Automatic,285.0,Alexandria,6.0
Daewoo,Leganza,Silver,Benzine,21.0,Manual,130.0,Alexandria,22.0
Hyundai,Matrix,Silver,Benzine,0.0,Automatic,285.0,El Mahalla,16.0
Mitsubishi,Lancer EX Shark,Black,Benzine,25.0,Automatic,360.0,10th of Ramadan,8.0
Skoda,Octavia A5,Black,Benzine,13.0,Automatic,410.0,El Mahalla,14.0
Chevrolet,Aveo,Blue,Benzine,4.0,Automatic,320.0,Beni Suef,4.0
Audi,A3,White,Benzine,6.0,Automatic,1050.0,6 October,3.0
Geely,Emgrand 7,Silver,Benzine,19.0,Manual,150.0,Shibin El Qanater,9.0
Renault,Duster,Brown,Benzine,5.0,Automatic,585.0,Cairo,4.0
Toyota,Corolla,Gold,Benzine,34.0,Manual,113.0,Mansoura,29.0
Chevrolet,Optra,Petroleum,Benzine,11.0,Automatic,300.0,Qalyubia,5.0
Fiat,Tipo,Black,Benzine,6.0,Automatic,470.0,El Haram,3.0
Byd,F3,White,Benzine,5.0,Manual,275.0,Cairo,3.0
Geely,Cool Ray,Gray,Benzine,3.0,Automatic,646.0,Tagamo3 - New Cairo,1.0
BMW,325,Dark blue,Benzine,18.0,Automatic,250.0,El Senbellawein,29.0
Skoda,Fantasia,Black,Benzine,18.0,Automatic,380.0,Dokki,14.0
BMW,318,Dark blue,Benzine,30.0,Automatic,285.0,Ismailia,22.0
BMW,218 i,Gray,Benzine,2.0,Automatic,1500.0,Rosetta,2.0
Mercedes,200,Green,Benzine,15.0,Manual,110.0,Monufia,41.0
Geely,Emgrand 7,Gray,Benzine,30.0,Manual,150.0,Alexandria,8.0
Hyundai,Avante,White,Benzine,17.0,Automatic,250.0,Banha,20.0
MG,5,Red,Benzine,19.0,Automatic,420.0,El Katameya,2.0
Kia,Grand Cerato,Black,Benzine,11.0,Automatic,750.0,Tagamo3 - New Cairo,2.0
Hyundai,Elantra HD,White,Benzine,5.0,Automatic,550.0,Suez,2.0
Daewoo,Nubira 2,Light grey,Benzine,0.0,Automatic,150.0,Shibin el Kom,24.0
Byd,F3,White,Benzine,50.0,Manual,160.0,Cairo,9.0
Nissan,Sentra,Red,Benzine,12.0,Automatic,475.0,Tagamo3 - New Cairo,5.0
Lincoln,Ls,Green,Benzine,17.0,Automatic,65.0,Asyut,23.0
Daihatsu,Terios,Black,Benzine,25.0,Automatic,405.0,6 October,10.0
Ford,Kuga,Dark red,Benzine,7.0,Automatic,1000.0,Giza,4.0
Mitsubishi,Galant,Green,Benzine,30.0,Manual,43.0,Suez,38.0
Kia,Cerato,Cyan,Benzine,22.0,Automatic,370.0,El Haram,14.0
Peugeot,5008,Black,Benzine,5.0,Automatic,1150.0,Cairo,3.0
Toyota,Corolla,Black,Benzine,10.0,Automatic,280.0,Maadi,20.0
Hyundai,Sonata,Gold,Benzine,16.0,Manual,190.0,El Haram,21.0
Chevrolet,Optra,Black,Benzine,16.0,Automatic,250.0,Zagazig,13.0
Opel,Astra,Gray,Benzine,2.0,Automatic,550.0,Heliopolis,3.0
Byd,F3,Black,Benzine,0.0,Manual,285.0,El Salam City,2.0
Proton,Gen 2,Silver,Benzine,17.0,Automatic,280.0,Alexandria,10.0
Hyundai,Avante,Silver,Benzine,0.0,Automatic,230.0,Faiyum,17.0
Speranza,A11,Silver,Benzine,15.0,Manual,60.0,Beni Suef,17.0
Renault,Duster,Light grey,Benzine,4.0,Automatic,575.0,Nasr city,4.0
Peugeot,5008,White,Benzine,4.0,Automatic,1000.0,6 October,3.0
Hyundai,Tucson,Dark blue,Benzine,11.0,Automatic,900.0,Sohag,4.0
Speranza,M11,Gray,Benzine,18.0,Manual,160.0,Mohandessin,12.0
Chevrolet,Cruze,Eggplant,Benzine,14.0,Automatic,360.0,Cairo,8.0
Mitsubishi,Lancer Puma,Light grey,Benzine,16.0,Automatic,318.0,Asyut,15.0
Jeep,Cherokee,Petroleum,Benzine,12.0,Automatic,1250.0,Tagamo3 - New Cairo,8.0
Hyundai,Elantra HD,Silver,Benzine,10.0,Automatic,450.0,Heliopolis,4.0
Honda,Civic,White,Benzine,30.0,Manual,54.0,El Salam City,39.0
Suzuki,Maruti,Silver,Benzine,6.0,Manual,65.0,Shibin el Kom,15.0
MG,ZS,Black,Benzine,6.0,Automatic,600.0,Tagamo3 - New Cairo,3.0
Opel,Astra,Silver,Benzine,2.0,Automatic,640.0,Alexandria,2.0
Chevrolet,Aveo,Dark red,Benzine,13.0,Manual,240.0,Cairo,11.0
Nissan,Sentra,Gray,Benzine,0.0,Automatic,650.0,El Haram,3.0
Suzuki,S Presso,Blue,Benzine,1.0,Manual,290.0,Faiyum,1.0
Renault,Megane,Silver,Benzine,6.0,Automatic,700.0,Alexandria,5.0
Nissan,Sentra,Bronze,Benzine,10.0,Automatic,450.0,Nasr city,6.0
Peugeot,405,Red,Benzine,10.0,Manual,32.0,Alexandria,34.0
Mazda,3 || Mazda 3,Gray,Benzine,30.0,Automatic,210.0,Banha,15.0
Volkswagen,Golf 5,Blue,Benzine,14.0,Automatic,430.0,Cairo,14.0
Opel,Insignia,Red,Benzine,16.0,Automatic,400.0,Warraq,10.0
Fiat,128,Blue,Benzine,0.0,Manual,32.0,Sharqia,36.0
Fiat,Tipo,White,Benzine,0.0,Automatic,630.0,Mansoura,2.0
Speranza,A620,Black,Benzine,17.0,Automatic,185.0,Tanta,10.0
Toyota,Corolla,Red,Benzine,7.0,Automatic,660.0,Cairo,3.0
Mercedes,C 180,Silver,Benzine,12.0,Automatic,1600.0,Cairo,7.0
Chevrolet,Aveo,Petroleum,Benzine,7.0,Automatic,320.0,6 October,3.0
Hyundai,Excel,Blue,Benzine,18.0,Manual,63.0,Alexandria,30.0
Hyundai,Elantra,Champagne,Benzine,16.0,Automatic,374.0,Dokki,16.0
Opel,Astra,Black,Benzine,6.0,Automatic,550.0,6 October,3.0
Suzuki,Van,Red,Benzine,14.0,Automatic,170.0,Saft El Laban,6.0
Nissan,Sunny,Silver,Benzine,4.0,Automatic,415.0,Mohandessin,3.0
Nissan,Sunny,Red,Benzine,7.0,Automatic,380.0,Imbaba,3.0
Byd,F3,Red,Benzine,19.0,Manual,200.0,Alexandria,5.0
Opel,Astra,Black,Benzine,6.0,Automatic,540.0,Cairo,2.0
Hyundai,Verna,White,Benzine,8.0,Manual,235.0,Giza,8.0
Fiat,128,Green,Benzine,0.0,Manual,39.0,Minya Al Qamh,40.0
Kia,Picanto,Silver,Benzine,18.0,Manual,227.0,Asyut,15.0
Chevrolet,ssr,Red,Natural Gas,5.0,Manual,550.0,Kafr el-Sheikh,2.0
Fiat,131,White,Benzine,0.0,Manual,28.0,Maadi,44.0
Kia,Cerato,Mocha,Benzine,18.0,Automatic,385.0,Beni Suef,14.0
Daewoo,Lanos,White,Benzine,17.0,Manual,118.0,Shobra,13.0
BMW,116,White,Benzine,16.0,Automatic,440.0,Tagamo3 - New Cairo,13.0
Lada,2107,White,Benzine,0.0,Manual,45.0,Cairo,19.0
Peugeot,405,Black,Benzine,11.0,Manual,85.0,El Haram,16.0
MG,5,Red,Benzine,0.0,Automatic,600.0,Tagamo3 - New Cairo,1.0
Byd,F3,Silver,Benzine,4.0,Manual,275.0,Warraq,2.0
Mercedes,GLA 180,Black,Benzine,0.0,Automatic,2250.0,Cairo,1.0
Speranza,A516,Gold,Benzine,16.0,Manual,128.0,Ismailia,10.0
Mitsubishi,Lancer EX Shark,Black,Benzine,16.0,Automatic,440.0,Shobra,6.0
Nissan,Sunny,Gold,Benzine,11.0,Manual,245.0,Cairo,15.0
Fiat,Punto,Silver,Benzine,18.0,Manual,125.0,Alexandria,19.0
Suzuki,Swift,Red,Benzine,0.0,Manual,48.0,Cairo,27.0
BMW,X5,Black,Benzine,8.0,Automatic,2250.0,Sheikh Zayed City,6.0
Mitsubishi,Lancer Crystala,Cyan,Benzine,0.0,Manual,65.0,Obour City,33.0
Seat,133,Red,Benzine,0.0,Manual,40.0,Cairo,24.0
Fiat,128,Yellow,Benzine,4.0,Manual,23.0,Helwan,38.0
Lada,Granta,Bronze,Benzine,16.0,Manual,210.0,Tanta,3.0
Ford,Fiesta,Red,Benzine,8.0,Manual,265.0,Heliopolis,9.0
Hyundai,Elantra HD,Bronze,Benzine,4.0,Automatic,475.0,Giza,4.0
Volkswagen,Golf 3,Blue,Benzine,11.0,Automatic,168.0,Shibin el Kom,30.0
Seat,Ibiza,White,Benzine,42.0,Manual,110.0,6 October,23.0
MG,5,Silver,Benzine,8.0,Automatic,435.0,6 October,2.0
Hyundai,Verna,White,Natural Gas,13.0,Manual,195.0,Madinaty,9.0
Nissan,Qashqai,Blue,Benzine,5.0,Automatic,850.0,Alexandria,5.0
Opel,Corsa,Dark blue,Benzine,0.0,Automatic,160.0,Cairo,23.0
Mercedes,B 200,Silver,Benzine,13.0,Automatic,580.0,Cairo,10.0
Toyota,Corolla,Black,Benzine,7.0,Automatic,720.0,El Qanater El Khayreya,2.0
Chevrolet,Aveo,Red,Benzine,12.0,Manual,197.0,Sharqia,14.0
Fiat,131,Silver,Benzine,0.0,Manual,38.0,Kom Hamada,45.0
MG,6,Light grey,Benzine,6.0,Automatic,625.0,Faiyum,2.0
Volkswagen,Golf 2,Red,Benzine,0.0,Manual,85.0,Ain Shams,38.0
Hyundai,Verna,White,Natural Gas,7.0,Manual,125.0,Cairo,12.0
Daewoo,Lanos 2,Silver,Benzine,13.0,Manual,165.0,Alexandria,16.0
Opel,Astra,Black,Benzine,22.0,Automatic,160.0,6 October,22.0
Hyundai,Elantra MD,Black,Benzine,19.0,Automatic,350.0,Tanta,11.0
Suzuki,Baleno,Gray,Benzine,0.0,Automatic,650.0,Heliopolis,1.0
Peugeot,5008,Black,Benzine,1.0,Automatic,900.0,Kafr el-Sheikh,8.0
Toyota,Land Cruiser,Light grey,Benzine,31.0,Automatic,930.0,Qalyubia,25.0
Mercedes,C 180,Black,Benzine,20.0,Automatic,660.0,Tanta,13.0
Nissan,Sunny,Dark red,Benzine,20.0,Automatic,215.0,Ain Shams,15.0
Daewoo,Lanos 2,Silver,Benzine,30.0,Manual,80.0,Port Said,22.0
Geely,Maple,Black,Benzine,28.0,Manual,120.0,El Haram,13.0
Alfa Romeo,Stelvio,Silver,Benzine,10.0,Automatic,1200.0,Heliopolis,5.0
Lada,Granta,Silver,Benzine,0.0,Automatic,360.0,Tanta,1.0
Skoda,Roomster,Silver,Benzine,14.0,Automatic,200.0,Dokki,13.0
Peugeot,508,Black,Benzine,12.0,Automatic,410.0,Cairo,10.0
Hyundai,H1,Bronze,Benzine,20.0,Manual,100.0,Damietta,19.0
Byd,L3,Brown,Benzine,18.0,Automatic,250.0,Shobra,6.0
Opel,Vectra,Petroleum,Benzine,17.0,Automatic,300.0,Maadi,15.0
Hyundai,Accent,Gold,Benzine,28.0,Manual,75.0,Dyarb Negm,23.0
Geely,Emgrand 7,White,Natural Gas,20.0,Manual,140.0,Giza,9.0
Hyundai,Grand i10,Silver,Benzine,14.0,Automatic,347.0,Suez,7.0
