Brand,Model,Fuel,Car Age,Trasmission,Kilometers Group,Gov,Price,grouping
Kia,Picanto,Benzine,18.0,Automatic,5.0,Beheira,210.0,Kia Picanto Benzine Automatic 18.0 5.0
Kia,Picanto,Benzine,18.0,Manual,10.0,Nasr city,180.0,Kia Picanto Benzine Manual 18.0 10.0
Kia,Picanto,Benzine,18.0,Manual,25.0,10th of Ramadan,160.0,Kia Picanto Benzine Manual 18.0 25.0
Kia,Picanto,Benzine,18.0,Manual,25.0,Kafr el-Sheikh,160.0,Kia Picanto Benzine Manual 18.0 25.0
Kia,Picanto,Benzine,19.0,Manual,15.0,Qalyubia,160.0,Kia Picanto Benzine Manual 19.0 15.0
Kia,Pride,Benzine,14.0,Manual,5.0,Zagazig,130.0,Kia Pride Benzine Manual 14.0 5.0
Kia,Pride,Benzine,14.0,Manual,10.0,Giza,90.0,Kia Pride Benzine Manual 14.0 10.0
Kia,Pride,Benzine,14.0,Manual,15.0,Cairo,76.0,Kia Pride Benzine Manual 14.0 15.0
Kia,Pride,Benzine,17.0,Manual,35.0,Cairo,63.0,Kia Pride Benzine Manual 17.0 35.0
Kia,Pride,Benzine,19.0,Manual,0.0,Qena,50.0,Kia Pride Benzine Manual 19.0 0.0
Kia,Pride,Benzine,19.0,Manual,15.0,Alexandria,67.0,Kia Pride Benzine Manual 19.0 15.0
Kia,Pride,Benzine,19.0,Manual,15.0,Cairo,83.0,Kia Pride Benzine Manual 19.0 15.0
Kia,Pride,Benzine,21.0,Automatic,5.0,Obour City,128.0,Kia Pride Benzine Automatic 21.0 5.0
Kia,Pride,Benzine,21.0,Manual,10.0,Cairo,82.0,Kia Pride Benzine Manual 21.0 10.0
Kia,Pride,Benzine,23.0,Automatic,10.0,Nasr city,100.0,Kia Pride Benzine Automatic 23.0 10.0
Kia,Pride,Benzine,23.0,Automatic,15.0,Cairo,105.0,Kia Pride Benzine Automatic 23.0 15.0
Kia,Pride,Benzine,23.0,Manual,0.0,Suez,75.0,Kia Pride Benzine Manual 23.0 0.0
Kia,Pride,Benzine,23.0,Manual,10.0,Alexandria,77.0,Kia Pride Benzine Manual 23.0 10.0
Kia,Pride,Benzine,23.0,Manual,20.0,6 October,90.0,Kia Pride Benzine Manual 23.0 20.0
Kia,Pride,Benzine,23.0,Manual,25.0,Ashmoun,68.0,Kia Pride Benzine Manual 23.0 25.0
Kia,Pride,Benzine,24.0,Automatic,5.0,Giza,65.0,Kia Pride Benzine Automatic 24.0 5.0
Kia,Pride,Benzine,24.0,Automatic,10.0,Cairo,90.0,Kia Pride Benzine Automatic 24.0 10.0
Kia,Pride,Benzine,24.0,Automatic,20.0,Cairo,80.0,Kia Pride Benzine Automatic 24.0 20.0
Kia,Pride,Benzine,24.0,Manual,0.0,10th of Ramadan,75.0,Kia Pride Benzine Manual 24.0 0.0
Kia,Pride,Benzine,24.0,Manual,0.0,El Haram,50.0,Kia Pride Benzine Manual 24.0 0.0
Kia,Pride,Benzine,24.0,Manual,0.0,Obour City,75.0,Kia Pride Benzine Manual 24.0 0.0
Kia,Pride,Benzine,24.0,Manual,5.0,Giza,67.0,Kia Pride Benzine Manual 24.0 5.0
Kia,Pride,Benzine,24.0,Manual,10.0,Alexandria,85.0,Kia Pride Benzine Manual 24.0 10.0
Kia,Pride,Benzine,24.0,Manual,10.0,El Haram,70.0,Kia Pride Benzine Manual 24.0 10.0
Kia,Pride,Benzine,24.0,Manual,10.0,Shobra,90.0,Kia Pride Benzine Manual 24.0 10.0
Kia,Pride,Benzine,24.0,Manual,15.0,Ain Shams,65.0,Kia Pride Benzine Manual 24.0 15.0
Kia,Pride,Benzine,24.0,Manual,15.0,Alexandria,68.0,Kia Pride Benzine Manual 24.0 15.0
Kia,Pride,Benzine,24.0,Manual,15.0,Cairo,59.5,Kia Pride Benzine Manual 24.0 15.0
Kia,Pride,Benzine,24.0,Manual,20.0,Cairo,80.0,Kia Pride Benzine Manual 24.0 20.0
Kia,Pride,Benzine,24.0,Manual,20.0,Shobra,80.0,Kia Pride Benzine Manual 24.0 20.0
Kia,Pride,Benzine,25.0,Manual,20.0,Damanhur,65.0,Kia Pride Benzine Manual 25.0 20.0
Kia,Pride,Benzine,26.0,Manual,10.0,El Wadi El Gedid,67.0,Kia Pride Benzine Manual 26.0 10.0
Kia,Pride,Benzine,26.0,Manual,15.0,Alexandria,52.0,Kia Pride Benzine Manual 26.0 15.0
Kia,Pride,Benzine,26.0,Manual,15.0,Rosetta,70.0,Kia Pride Benzine Manual 26.0 15.0
Kia,Rio,Benzine,4.0,Automatic,5.0,Tagamo3 - New Cairo,425.0,Kia Rio Benzine Automatic 4.0 5.0
Kia,Rio,Benzine,6.0,Automatic,0.0,Tanta,415.0,Kia Rio Benzine Automatic 6.0 0.0
Kia,Rio,Benzine,6.0,Automatic,5.0,Nasr city,420.0,Kia Rio Benzine Automatic 6.0 5.0
Kia,Rio,Benzine,7.0,Automatic,5.0,Dakahlia,450.0,Kia Rio Benzine Automatic 7.0 5.0
Kia,Rio,Benzine,7.0,Automatic,5.0,Port Said,520.0,Kia Rio Benzine Automatic 7.0 5.0
Kia,Rio,Benzine,7.0,Automatic,10.0,Faiyum,350.0,Kia Rio Benzine Automatic 7.0 10.0
Kia,Rio,Benzine,7.0,Automatic,15.0,6 October,395.0,Kia Rio Benzine Automatic 7.0 15.0
Kia,Rio,Benzine,7.0,Automatic,15.0,El Haram,365.0,Kia Rio Benzine Automatic 7.0 15.0
Kia,Rio,Benzine,8.0,Automatic,0.0,Tagamo3 - New Cairo,470.0,Kia Rio Benzine Automatic 8.0 0.0
Kia,Rio,Benzine,8.0,Automatic,10.0,Cairo,395.0,Kia Rio Benzine Automatic 8.0 10.0
Kia,Rio,Benzine,8.0,Automatic,10.0,Giza,320.0,Kia Rio Benzine Automatic 8.0 10.0
Kia,Rio,Benzine,8.0,Automatic,10.0,Shibin el Kom,437.5,Kia Rio Benzine Automatic 8.0 10.0
Kia,Rio,Benzine,8.0,Automatic,10.0,Tagamo3 - New Cairo,426.25,Kia Rio Benzine Automatic 8.0 10.0
Kia,Rio,Benzine,8.0,Automatic,15.0,Suez,430.0,Kia Rio Benzine Automatic 8.0 15.0
Kia,Rio,Benzine,9.0,Automatic,5.0,Heliopolis,357.5,Kia Rio Benzine Automatic 9.0 5.0
Kia,Rio,Benzine,9.0,Automatic,5.0,Nasr city,380.0,Kia Rio Benzine Automatic 9.0 5.0
Kia,Rio,Benzine,9.0,Automatic,10.0,6 October,380.0,Kia Rio Benzine Automatic 9.0 10.0
Kia,Rio,Benzine,9.0,Automatic,10.0,Al Shorouk,345.0,Kia Rio Benzine Automatic 9.0 10.0
Kia,Rio,Benzine,9.0,Automatic,10.0,Alexandria,440.0,Kia Rio Benzine Automatic 9.0 10.0
Kia,Rio,Benzine,9.0,Automatic,10.0,Dakahlia,365.0,Kia Rio Benzine Automatic 9.0 10.0
Kia,Rio,Benzine,9.0,Automatic,10.0,Damietta,400.0,Kia Rio Benzine Automatic 9.0 10.0
Kia,Rio,Benzine,9.0,Automatic,10.0,Kafr el-Sheikh,370.0,Kia Rio Benzine Automatic 9.0 10.0
Kia,Rio,Benzine,9.0,Automatic,10.0,Madinaty,425.0,Kia Rio Benzine Automatic 9.0 10.0
Kia,Rio,Benzine,9.0,Automatic,10.0,Nasr city,350.0,Kia Rio Benzine Automatic 9.0 10.0
Kia,Rio,Benzine,9.0,Automatic,10.0,Shobra,375.0,Kia Rio Benzine Automatic 9.0 10.0
Kia,Rio,Benzine,9.0,Automatic,15.0,Cairo,355.0,Kia Rio Benzine Automatic 9.0 15.0
Kia,Rio,Benzine,9.0,Automatic,15.0,Mansoura,390.0,Kia Rio Benzine Automatic 9.0 15.0
Kia,Rio,Benzine,9.0,Automatic,20.0,Tagamo3 - New Cairo,300.0,Kia Rio Benzine Automatic 9.0 20.0
Kia,Rio,Benzine,10.0,Automatic,5.0,Agamy,420.0,Kia Rio Benzine Automatic 10.0 5.0
Kia,Rio,Benzine,10.0,Automatic,5.0,Cairo,312.5,Kia Rio Benzine Automatic 10.0 5.0
Kia,Rio,Benzine,10.0,Automatic,5.0,Helwan,375.0,Kia Rio Benzine Automatic 10.0 5.0
Kia,Rio,Benzine,10.0,Automatic,5.0,Shobra,450.0,Kia Rio Benzine Automatic 10.0 5.0
Kia,Rio,Benzine,10.0,Automatic,5.0,Zefta,495.0,Kia Rio Benzine Automatic 10.0 5.0
Kia,Rio,Benzine,10.0,Automatic,10.0,Alexandria,405.0,Kia Rio Benzine Automatic 10.0 10.0
Kia,Rio,Benzine,10.0,Automatic,10.0,Cairo,368.3333333333333,Kia Rio Benzine Automatic 10.0 10.0
Kia,Rio,Benzine,10.0,Automatic,10.0,El Haram,342.5,Kia Rio Benzine Automatic 10.0 10.0
Kia,Rio,Benzine,10.0,Automatic,10.0,Giza,330.0,Kia Rio Benzine Automatic 10.0 10.0
Kia,Rio,Benzine,10.0,Automatic,10.0,Heliopolis,395.0,Kia Rio Benzine Automatic 10.0 10.0
Kia,Rio,Benzine,10.0,Automatic,10.0,Mohandessin,300.0,Kia Rio Benzine Automatic 10.0 10.0
Kia,Rio,Benzine,10.0,Automatic,10.0,Nasr city,385.0,Kia Rio Benzine Automatic 10.0 10.0
Kia,Rio,Benzine,10.0,Automatic,10.0,Sharqia,320.0,Kia Rio Benzine Automatic 10.0 10.0
Kia,Rio,Benzine,10.0,Automatic,10.0,Suez,312.5,Kia Rio Benzine Automatic 10.0 10.0
Kia,Rio,Benzine,10.0,Automatic,10.0,Tanta,385.0,Kia Rio Benzine Automatic 10.0 10.0
Kia,Rio,Benzine,10.0,Automatic,15.0,Cairo,290.0,Kia Rio Benzine Automatic 10.0 15.0
Kia,Rio,Benzine,10.0,Automatic,15.0,Madinaty,352.5,Kia Rio Benzine Automatic 10.0 15.0
Kia,Rio,Benzine,10.0,Automatic,15.0,Sharqia,300.0,Kia Rio Benzine Automatic 10.0 15.0
Kia,Rio,Benzine,10.0,Automatic,15.0,Shibin el Kom,350.0,Kia Rio Benzine Automatic 10.0 15.0
Kia,Rio,Benzine,10.0,Automatic,15.0,Tanta,285.0,Kia Rio Benzine Automatic 10.0 15.0
Kia,Rio,Benzine,10.0,Automatic,20.0,Cairo,450.0,Kia Rio Benzine Automatic 10.0 20.0
Kia,Rio,Benzine,10.0,Automatic,20.0,Imbaba,365.0,Kia Rio Benzine Automatic 10.0 20.0
Kia,Rio,Benzine,10.0,Automatic,25.0,6 October,300.0,Kia Rio Benzine Automatic 10.0 25.0
Kia,Rio,Benzine,10.0,Automatic,30.0,6 October,350.0,Kia Rio Benzine Automatic 10.0 30.0
Kia,Rio,Benzine,10.0,Automatic,30.0,El Haram,195.0,Kia Rio Benzine Automatic 10.0 30.0
Kia,Rio,Benzine,10.0,Manual,5.0,Suez,300.0,Kia Rio Benzine Manual 10.0 5.0
Kia,Rio,Benzine,11.0,Automatic,10.0,Qalyubia,250.0,Kia Rio Benzine Automatic 11.0 10.0
Kia,Rio,Benzine,11.0,Manual,10.0,Tagamo3 - New Cairo,350.0,Kia Rio Benzine Manual 11.0 10.0
Kia,Rio,Benzine,12.0,Automatic,15.0,10th of Ramadan,265.0,Kia Rio Benzine Automatic 12.0 15.0
Kia,Rio,Benzine,12.0,Automatic,15.0,6 October,285.0,Kia Rio Benzine Automatic 12.0 15.0
Kia,Rio,Benzine,12.0,Automatic,20.0,Touhk,250.0,Kia Rio Benzine Automatic 12.0 20.0
Kia,Rio,Benzine,12.0,Manual,5.0,Cairo,245.0,Kia Rio Benzine Manual 12.0 5.0
Kia,Rio,Benzine,13.0,Manual,15.0,El Haram,250.0,Kia Rio Benzine Manual 13.0 15.0
Kia,Rio,Benzine,14.0,Manual,10.0,Cairo,240.0,Kia Rio Benzine Manual 14.0 10.0
Kia,Rio,Benzine,17.0,Automatic,10.0,Dakahlia,170.0,Kia Rio Benzine Automatic 17.0 10.0
Kia,Rio,Benzine,17.0,Automatic,15.0,Alexandria,230.0,Kia Rio Benzine Automatic 17.0 15.0
Kia,Rio,Benzine,17.0,Automatic,20.0,Cairo,258.0,Kia Rio Benzine Automatic 17.0 20.0
Kia,Rio,Benzine,17.0,Manual,10.0,Minya Al Qamh,190.0,Kia Rio Benzine Manual 17.0 10.0
Kia,Rio,Benzine,19.0,Automatic,15.0,Tagamo3 - New Cairo,210.0,Kia Rio Benzine Automatic 19.0 15.0
Kia,Rio,Benzine,19.0,Manual,5.0,Shibin el Kom,125.0,Kia Rio Benzine Manual 19.0 5.0
Kia,Rio,Benzine,19.0,Manual,10.0,Cairo,138.0,Kia Rio Benzine Manual 19.0 10.0
Kia,Rio,Benzine,20.0,Manual,10.0,Faiyum,130.0,Kia Rio Benzine Manual 20.0 10.0
Kia,Rio,Benzine,20.0,Manual,15.0,El Salam City,150.0,Kia Rio Benzine Manual 20.0 15.0
Kia,Rio,Benzine,20.0,Manual,15.0,Obour City,130.0,Kia Rio Benzine Manual 20.0 15.0
Kia,Rio,Benzine,20.0,Manual,30.0,Kerdasa,100.0,Kia Rio Benzine Manual 20.0 30.0
Kia,Rio,Benzine,21.0,Automatic,20.0,El Mahalla,178.0,Kia Rio Benzine Automatic 21.0 20.0
Kia,Rio,Benzine,21.0,Manual,10.0,Alexandria,130.0,Kia Rio Benzine Manual 21.0 10.0
Kia,Rio,Benzine,21.0,Manual,20.0,10th of Ramadan,110.0,Kia Rio Benzine Manual 21.0 20.0
Kia,Rio,Benzine,21.0,Manual,25.0,Sadat City,118.0,Kia Rio Benzine Manual 21.0 25.0
Kia,Rio,Benzine,22.0,Manual,0.0,Alexandria,90.0,Kia Rio Benzine Manual 22.0 0.0
Kia,Rio,Benzine,22.0,Manual,10.0,Abu Qir,125.0,Kia Rio Benzine Manual 22.0 10.0
Kia,Rio,Benzine,22.0,Manual,10.0,Port Said,50.0,Kia Rio Benzine Manual 22.0 10.0
Kia,Rio,Benzine,22.0,Manual,20.0,Kafr el-Sheikh,110.0,Kia Rio Benzine Manual 22.0 20.0
Kia,Rio,Benzine,22.0,Manual,20.0,Tagamo3 - New Cairo,105.0,Kia Rio Benzine Manual 22.0 20.0
Kia,Rio,Benzine,22.0,Manual,25.0,Warraq,105.0,Kia Rio Benzine Manual 22.0 25.0
Kia,Saipa,Benzine,9.0,Manual,5.0,El Haram,130.0,Kia Saipa Benzine Manual 9.0 5.0
Kia,Saipa,Benzine,9.0,Manual,5.0,Giza,130.0,Kia Saipa Benzine Manual 9.0 5.0
Kia,Saipa,Benzine,9.0,Manual,20.0,Alexandria,87.0,Kia Saipa Benzine Manual 9.0 20.0
Kia,Saipa,Benzine,14.0,Manual,10.0,El Mahalla,80.0,Kia Saipa Benzine Manual 14.0 10.0
Kia,Saipa,Benzine,14.0,Manual,20.0,El Minya,75.0,Kia Saipa Benzine Manual 14.0 20.0
Kia,Saipa,Benzine,28.0,Manual,5.0,Giza,75.0,Kia Saipa Benzine Manual 28.0 5.0
Kia,Seltos,Benzine,2.0,Automatic,0.0,Cairo,887.5,Kia Seltos Benzine Automatic 2.0 0.0
Kia,Seltos,Benzine,3.0,Automatic,5.0,Kafr el-Sheikh,650.0,Kia Seltos Benzine Automatic 3.0 5.0
Kia,Sephia,Benzine,21.0,Automatic,25.0,Nasr city,120.0,Kia Sephia Benzine Automatic 21.0 25.0
Kia,Sephia,Benzine,22.0,Automatic,5.0,Faqous,145.0,Kia Sephia Benzine Automatic 22.0 5.0
Kia,Sephia,Benzine,22.0,Automatic,15.0,Alexandria,130.0,Kia Sephia Benzine Automatic 22.0 15.0
Kia,Sephia,Benzine,22.0,Automatic,20.0,Warraq,150.0,Kia Sephia Benzine Automatic 22.0 20.0
Kia,Sephia,Benzine,22.0,Automatic,25.0,Cairo,180.0,Kia Sephia Benzine Automatic 22.0 25.0
Kia,Sephia,Benzine,22.0,Manual,15.0,Shobra,90.0,Kia Sephia Benzine Manual 22.0 15.0
Kia,Sephia,Benzine,22.0,Manual,20.0,Cairo,85.0,Kia Sephia Benzine Manual 22.0 20.0
Kia,Sephia,Benzine,22.0,Manual,20.0,Faqous,105.0,Kia Sephia Benzine Manual 22.0 20.0
Kia,Sephia,Benzine,23.0,Manual,10.0,Cairo,100.0,Kia Sephia Benzine Manual 23.0 10.0
Kia,Sephia,Benzine,23.0,Manual,15.0,Heliopolis,115.0,Kia Sephia Benzine Manual 23.0 15.0
Kia,Sephia,Benzine,23.0,Manual,15.0,Quesna,95.0,Kia Sephia Benzine Manual 23.0 15.0
Kia,Sephia,Benzine,23.0,Manual,20.0,Cairo,115.0,Kia Sephia Benzine Manual 23.0 20.0
Kia,Sephia,Benzine,23.0,Manual,20.0,Hurghada,130.0,Kia Sephia Benzine Manual 23.0 20.0
Kia,Sephia,Benzine,23.0,Manual,20.0,Ismailia,125.0,Kia Sephia Benzine Manual 23.0 20.0
Kia,Sephia,Benzine,23.0,Manual,20.0,Qalyubia,110.0,Kia Sephia Benzine Manual 23.0 20.0
Kia,Sephia,Benzine,23.0,Manual,25.0,Nasr city,95.0,Kia Sephia Benzine Manual 23.0 25.0
Kia,Sephia,Benzine,23.0,Manual,30.0,Obour City,110.0,Kia Sephia Benzine Manual 23.0 30.0
Kia,Sephia,Benzine,24.0,Automatic,0.0,Cairo,120.0,Kia Sephia Benzine Automatic 24.0 0.0
Kia,Sephia,Benzine,24.0,Automatic,10.0,Cairo,122.0,Kia Sephia Benzine Automatic 24.0 10.0
Kia,Sephia,Benzine,24.0,Automatic,20.0,Shobra,130.0,Kia Sephia Benzine Automatic 24.0 20.0
Kia,Sephia,Benzine,24.0,Manual,0.0,Zagazig,85.0,Kia Sephia Benzine Manual 24.0 0.0
Kia,Sephia,Benzine,24.0,Manual,15.0,Alexandria,130.0,Kia Sephia Benzine Manual 24.0 15.0
Kia,Sephia,Benzine,24.0,Manual,15.0,Ismailia,120.0,Kia Sephia Benzine Manual 24.0 15.0
Kia,Sephia,Benzine,24.0,Manual,25.0,Tagamo3 - New Cairo,100.0,Kia Sephia Benzine Manual 24.0 25.0
Kia,Sephia,Benzine,25.0,Automatic,25.0,Giza,125.0,Kia Sephia Benzine Automatic 25.0 25.0
Kia,Sephia,Benzine,26.0,Manual,15.0,Alexandria,135.0,Kia Sephia Benzine Manual 26.0 15.0
Kia,Sephia,Benzine,27.0,Manual,15.0,El Haram,125.0,Kia Sephia Benzine Manual 27.0 15.0
Kia,Sephia,Benzine,28.0,Manual,0.0,Imbaba,65.0,Kia Sephia Benzine Manual 28.0 0.0
Kia,Sephia,Benzine,28.0,Manual,10.0,Tagamo3 - New Cairo,59.0,Kia Sephia Benzine Manual 28.0 10.0
Kia,Sephia,Benzine,28.0,Manual,30.0,Shobra,58.0,Kia Sephia Benzine Manual 28.0 30.0
Kia,Sephia,Benzine,29.0,Manual,25.0,Cairo,55.0,Kia Sephia Benzine Manual 29.0 25.0
Kia,Sephia,Benzine,30.0,Manual,10.0,Faiyum,75.0,Kia Sephia Benzine Manual 30.0 10.0
Kia,Sephia,Natural Gas,23.0,Manual,25.0,Giza,120.0,Kia Sephia Natural Gas Manual 23.0 25.0
Kia,Shuma,Benzine,21.0,Manual,10.0,Cairo,185.0,Kia Shuma Benzine Manual 21.0 10.0
Kia,Shuma,Benzine,23.0,Manual,10.0,Zagazig,155.0,Kia Shuma Benzine Manual 23.0 10.0
Kia,Shuma,Benzine,23.0,Manual,15.0,El Haram,145.0,Kia Shuma Benzine Manual 23.0 15.0
Kia,Shuma,Benzine,23.0,Manual,15.0,Sheraton,125.0,Kia Shuma Benzine Manual 23.0 15.0
Kia,Shuma,Benzine,23.0,Manual,25.0,Alexandria,115.0,Kia Shuma Benzine Manual 23.0 25.0
Kia,Shuma,Benzine,24.0,Automatic,0.0,Banha,135.0,Kia Shuma Benzine Automatic 24.0 0.0
Kia,Shuma,Benzine,24.0,Automatic,15.0,Cairo,135.0,Kia Shuma Benzine Automatic 24.0 15.0
Kia,Shuma,Benzine,24.0,Automatic,20.0,Beni Suef,150.0,Kia Shuma Benzine Automatic 24.0 20.0
Kia,Shuma,Benzine,24.0,Automatic,20.0,Shibin el Kom,120.0,Kia Shuma Benzine Automatic 24.0 20.0
Kia,Shuma,Benzine,24.0,Manual,25.0,Al Shorouk,119.0,Kia Shuma Benzine Manual 24.0 25.0
Kia,Shuma,Benzine,24.0,Manual,25.0,Banha,125.0,Kia Shuma Benzine Manual 24.0 25.0
Kia,Shuma,Benzine,25.0,Manual,0.0,Sohag,90.0,Kia Shuma Benzine Manual 25.0 0.0
Kia,Shuma,Benzine,25.0,Manual,10.0,Shibin el Kom,115.0,Kia Shuma Benzine Manual 25.0 10.0
Kia,Shuma,Benzine,25.0,Manual,25.0,Mansoura,88.0,Kia Shuma Benzine Manual 25.0 25.0
Kia,Sonet,Benzine,2.0,Automatic,0.0,El Mahalla,780.0,Kia Sonet Benzine Automatic 2.0 0.0
Kia,Sorento,Benzine,2.0,Automatic,0.0,6 October,1280.0,Kia Sorento Benzine Automatic 2.0 0.0
Kia,Sorento,Benzine,2.0,Automatic,0.0,Abu Qir,1450.0,Kia Sorento Benzine Automatic 2.0 0.0
Kia,Sorento,Benzine,3.0,Automatic,0.0,6 October,1350.0,Kia Sorento Benzine Automatic 3.0 0.0
Kia,Sorento,Benzine,3.0,Automatic,0.0,Cairo,1266.6666666666667,Kia Sorento Benzine Automatic 3.0 0.0
Kia,Sorento,Benzine,4.0,Automatic,5.0,Tagamo3 - New Cairo,1200.0,Kia Sorento Benzine Automatic 4.0 5.0
Kia,Sorento,Benzine,4.0,Automatic,10.0,El Minya,1450.0,Kia Sorento Benzine Automatic 4.0 10.0
Kia,Sorento,Benzine,9.0,Automatic,25.0,Cairo,600.0,Kia Sorento Benzine Automatic 9.0 25.0
Kia,Sorento,Benzine,11.0,Automatic,15.0,Maadi,550.0,Kia Sorento Benzine Automatic 11.0 15.0
Kia,Sorento,Benzine,13.0,Automatic,20.0,Zagazig,495.0,Kia Sorento Benzine Automatic 13.0 20.0
Kia,Sorento,Benzine,16.0,Automatic,15.0,Madinaty,470.0,Kia Sorento Benzine Automatic 16.0 15.0
Kia,Sorento,Benzine,17.0,Automatic,15.0,Sharqia,290.0,Kia Sorento Benzine Automatic 17.0 15.0
Kia,Sorento,Benzine,18.0,Automatic,0.0,Asyut,240.0,Kia Sorento Benzine Automatic 18.0 0.0
Kia,Sorento,Benzine,19.0,Automatic,15.0,6 October,280.0,Kia Sorento Benzine Automatic 19.0 15.0
Kia,Sorento,Benzine,19.0,Automatic,20.0,Tagamo3 - New Cairo,280.0,Kia Sorento Benzine Automatic 19.0 20.0
Kia,Soul,Benzine,4.0,Automatic,0.0,Qalyub,435.0,Kia Soul Benzine Automatic 4.0 0.0
Kia,Soul,Benzine,5.0,Automatic,0.0,Cairo,450.0,Kia Soul Benzine Automatic 5.0 0.0
Kia,Soul,Benzine,5.0,Automatic,10.0,Al Shorouk,420.0,Kia Soul Benzine Automatic 5.0 10.0
Kia,Soul,Benzine,6.0,Automatic,5.0,Damietta,620.0,Kia Soul Benzine Automatic 6.0 5.0
Kia,Soul,Benzine,6.0,Automatic,5.0,Zagazig,650.0,Kia Soul Benzine Automatic 6.0 5.0
Kia,Soul,Benzine,6.0,Automatic,15.0,Monufia,500.0,Kia Soul Benzine Automatic 6.0 15.0
Kia,Soul,Benzine,7.0,Automatic,5.0,Dikirnis,600.0,Kia Soul Benzine Automatic 7.0 5.0
Kia,Soul,Benzine,7.0,Automatic,5.0,El Mahalla,700.0,Kia Soul Benzine Automatic 7.0 5.0
Kia,Soul,Benzine,7.0,Automatic,5.0,Port Said,825.0,Kia Soul Benzine Automatic 7.0 5.0
Kia,Soul,Benzine,8.0,Automatic,5.0,Damietta,575.0,Kia Soul Benzine Automatic 8.0 5.0
Kia,Soul,Benzine,8.0,Automatic,5.0,Heliopolis,570.0,Kia Soul Benzine Automatic 8.0 5.0
Kia,Soul,Benzine,8.0,Automatic,5.0,Mansoura,600.0,Kia Soul Benzine Automatic 8.0 5.0
Kia,Soul,Benzine,8.0,Automatic,5.0,Tagamo3 - New Cairo,420.0,Kia Soul Benzine Automatic 8.0 5.0
Kia,Soul,Benzine,8.0,Automatic,15.0,Suez,550.0,Kia Soul Benzine Automatic 8.0 15.0
Kia,Soul,Benzine,9.0,Automatic,10.0,Damietta,425.0,Kia Soul Benzine Automatic 9.0 10.0
Kia,Soul,Benzine,9.0,Automatic,10.0,Kafr el-Sheikh,420.0,Kia Soul Benzine Automatic 9.0 10.0
Kia,Soul,Benzine,9.0,Automatic,10.0,Mansoura,470.0,Kia Soul Benzine Automatic 9.0 10.0
Kia,Soul,Benzine,10.0,Automatic,10.0,Touhk,380.0,Kia Soul Benzine Automatic 10.0 10.0
Kia,Soul,Benzine,11.0,Automatic,0.0,Dakahlia,490.0,Kia Soul Benzine Automatic 11.0 0.0
Kia,Soul,Benzine,11.0,Automatic,5.0,Minya Al Qamh,490.0,Kia Soul Benzine Automatic 11.0 5.0
Kia,Soul,Benzine,11.0,Automatic,10.0,Tagamo3 - New Cairo,460.0,Kia Soul Benzine Automatic 11.0 10.0
Kia,Soul,Benzine,11.0,Automatic,15.0,6 October,370.0,Kia Soul Benzine Automatic 11.0 15.0
Kia,Soul,Benzine,11.0,Automatic,15.0,Alexandria,404.5,Kia Soul Benzine Automatic 11.0 15.0
Kia,Soul,Benzine,12.0,Automatic,5.0,Faiyum,445.0,Kia Soul Benzine Automatic 12.0 5.0
Kia,Soul,Benzine,12.0,Automatic,10.0,Heliopolis,365.0,Kia Soul Benzine Automatic 12.0 10.0
Kia,Soul,Benzine,12.0,Automatic,15.0,Alexandria,455.0,Kia Soul Benzine Automatic 12.0 15.0
Kia,Soul,Benzine,12.0,Automatic,15.0,Banha,360.0,Kia Soul Benzine Automatic 12.0 15.0
Kia,Soul,Benzine,12.0,Automatic,15.0,Faiyum,385.0,Kia Soul Benzine Automatic 12.0 15.0
Kia,Soul,Benzine,13.0,Automatic,5.0,Asyut,245.0,Kia Soul Benzine Automatic 13.0 5.0
Kia,Soul,Benzine,13.0,Automatic,5.0,Tanta,460.0,Kia Soul Benzine Automatic 13.0 5.0
Kia,Soul,Benzine,13.0,Automatic,10.0,Al Shorouk,320.0,Kia Soul Benzine Automatic 13.0 10.0
Kia,Soul,Benzine,13.0,Automatic,10.0,Alexandria,320.0,Kia Soul Benzine Automatic 13.0 10.0
Kia,Soul,Benzine,13.0,Automatic,10.0,Suez,350.0,Kia Soul Benzine Automatic 13.0 10.0
Kia,Soul,Benzine,13.0,Automatic,15.0,Cairo,320.0,Kia Soul Benzine Automatic 13.0 15.0
Kia,Soul,Benzine,13.0,Automatic,15.0,Ismailia,315.0,Kia Soul Benzine Automatic 13.0 15.0
Kia,Soul,Benzine,13.0,Automatic,15.0,Shibin el Kom,390.0,Kia Soul Benzine Automatic 13.0 15.0
Kia,Soul,Benzine,14.0,Automatic,10.0,Al Shorouk,290.0,Kia Soul Benzine Automatic 14.0 10.0
Kia,Soul,Benzine,14.0,Automatic,10.0,Tagamo3 - New Cairo,400.0,Kia Soul Benzine Automatic 14.0 10.0
Kia,Soul,Benzine,14.0,Automatic,15.0,Minya Al Qamh,430.0,Kia Soul Benzine Automatic 14.0 15.0
Kia,Soul,Benzine,14.0,Automatic,25.0,Ismailia,395.0,Kia Soul Benzine Automatic 14.0 25.0
Kia,Soul,Natural Gas,13.0,Automatic,20.0,Alexandria,420.0,Kia Soul Natural Gas Automatic 13.0 20.0
Kia,Spectra,Benzine,18.0,Manual,20.0,Cairo,98.0,Kia Spectra Benzine Manual 18.0 20.0
Kia,Spectra,Benzine,19.0,Automatic,15.0,Sharqia,230.0,Kia Spectra Benzine Automatic 19.0 15.0
