Brand,Model,Body,Color,Fuel,Kilometers,Engine,Trasmission,Price,Gov,new,Car Age
Chevrolet,Lanos,,Silver,Benzine,18,2.5,Manual,135.0,Tanta,1,12
Chevrolet,Lanos,,Red,Benzine,5,2.5,Automatic,280.0,Cairo,1,4
Fiat,Florida,,Cyan,Benzine,0,2.5,Manual,55.0,Cairo,1,18
Hyundai,Elantra HD,,Light grey,Benzine,13,2.5,Automatic,430.0,Nasr city,1,3
Chevrolet,Lanos,,Silver,Benzine,3,2.5,Manual,265.0,Mansoura,1,3
Chevrolet,Optra,,Blue,Benzine,0,2.5,Automatic,450.0,Ismailia,1,0
Hyundai,Tucson GDI,,White,Benzine,6,2.5,Automatic,965.0,Port Said,1,2
Hyundai,Verna,,Orange,Benzine,40,2.5,Manual,450.0,Ismailia,1,7
Hyundai,Matrix,,Dark blue,Benzine,24,2.5,Automatic,235.0,Helwan,1,18
Hyundai,Solaris,,Dark blue,Benzine,15,2.5,Automatic,315.0,Mokattam,1,7
Chevrolet,Lanos,,Light grey,Benzine,10,2.5,Manual,147.0,Mansoura,1,11
Hyundai,Tucson GDI,,Black,Benzine,5,2.5,Automatic,950.0,El Minya,1,3
Chevrolet,Lanos,,Red,Benzine,20,2.5,Manual,140.0,6 October,1,11
Chevrolet,Optra,,Blue,Benzine,9,2.5,Automatic,315.0,Giza,1,6
Hyundai,Accent,,Light grey,Benzine,14,2.5,Automatic,260.0,Qalyubia,1,15
Hyundai,IX 35,,White,Benzine,9,2.5,Automatic,700.0,Maadi,1,7
Fiat,Regata,,Blue,Benzine,20,2.5,Manual,40.0,Beni Suef,1,38
Fiat,Punto,,Black,Benzine,15,2.5,Manual,210.0,Heliopolis,1,14
Fiat,Tipo,,White,Benzine,0,2.5,Automatic,660.0,El Mahalla,1,2
Chevrolet,N300,,Red,Benzine,26,2.5,Manual,90.0,Dokki,1,10
Hyundai,IX 35,,Silver,Benzine,13,2.5,Automatic,600.0,Monufia,1,8
Hyundai,I30,,Gray,Benzine,11,2.5,Automatic,270.0,Sharqia,1,9
Chevrolet,Optra,,Dark blue,Benzine,3,2.5,Automatic,290.0,Alexandria,1,4
Chevrolet,Equinox,,Brown,Benzine,13,2.5,Automatic,800.0,Alexandria,1,4
Hyundai,Matrix,,Olive,Benzine,26,2.5,Automatic,250.0,Alexandria,1,20
Chevrolet,Spark,,Black,Benzine,8,2.5,Manual,130.0,Mokattam,1,11
Chevrolet,Aveo,,Silver,Benzine,13,2.5,Automatic,270.0,Ashmoun,1,7
Hyundai,XD,,Silver,Benzine,30,2.5,Automatic,220.0,Cairo,1,22
Chevrolet,Aveo,,Petroleum,Benzine,13,2.5,Automatic,325.0,El Haram,1,3
Hyundai,Elantra CN7,,Black,Benzine,8,2.5,Automatic,700.0,Nasr city,1,2
Hyundai,Verna,,White,Natural Gas,0,2.5,Manual,180.0,6 October,1,7
Hyundai,Elantra,,Silver,Benzine,20,2.5,Automatic,245.0,Beheira,1,15
Chevrolet,N300,,Dark red,Benzine,6,2.5,Manual,250.0,El Haram,1,3
Fiat,Tempra,,Dark green,Benzine,0,2.5,Manual,65.0,6 October,1,26
Hyundai,Elantra HD,,Silver,Benzine,12,2.5,Automatic,425.0,Tagamo3 - New Cairo,1,3
Fiat,Tipo,,Bronze,Benzine,2,2.5,Automatic,530.0,Suez,1,2
Hyundai,Excel,,Green,Benzine,0,2.5,Automatic,75.0,Cairo,1,25
Hyundai,Accent RB,,White,Benzine,37,2.5,Automatic,270.0,Cairo,1,11
Chevrolet,Pickup,,White,Natural Gas,34,2.5,Manual,330.0,Alexandria,1,4
Fiat,127,,Blue,Benzine,0,2.5,Manual,18.0,Bilbeis,1,36
Hyundai,I10,,Gold,Benzine,17,2.5,Manual,185.0,Tagamo3 - New Cairo,1,15
Hyundai,Excel,,Red,Benzine,15,2.5,Manual,63.0,Sharqia,1,27
Hyundai,Avante,,Silver,Natural Gas,15,2.5,Automatic,245.0,Tanta,1,20
Hyundai,Matrix,,Silver,Benzine,31,2.5,Manual,200.0,Tanta,1,17
Fiat,128,,Purple,Benzine,0,2.5,Manual,29.0,El Haram,1,33
Fiat,Shahin,,Green,Benzine,0,2.5,Manual,40.0,6 October,1,22
Chevrolet,N300,,Red,Benzine,3,2.5,Manual,240.0,Warraq,1,3
Chevrolet,Optra,,Petroleum,Benzine,3,2.5,Automatic,335.0,Monufia,1,3
Hyundai,IX 35,,Brown,Benzine,8,2.5,Automatic,600.0,Cairo,1,7
Fiat,128,,Red,Benzine,0,2.5,Manual,27.0,Cairo,1,44
Hyundai,Elantra HD,,Petroleum,Benzine,16,2.5,Automatic,370.0,El Haram,1,4
Fiat,131,,Blue,Benzine,0,2.5,Manual,35.0,Sheikh Zayed City,1,41
Chevrolet,Lanos,,Dark blue,Benzine,7,2.5,Manual,190.0,Nasr city,1,8
Fiat,Tipo,,Black,Benzine,7,2.5,Automatic,450.0,Tagamo3 - New Cairo,1,4
Fiat,128,,Green,Benzine,0,2.5,Manual,28.0,Helwan,1,43
Hyundai,Tucson,,Black,Benzine,5,2.5,Automatic,850.0,Sheraton,1,3
Fiat,Siena,,Silver,Benzine,10,2.5,Manual,69.0,Sharqia,1,21
Chevrolet,Cruze,,Black,Benzine,11,2.5,Automatic,240.0,Cairo,1,11
Hyundai,Elantra,,Gold,Benzine,13,2.5,Automatic,295.0,Mokattam,1,15
Chevrolet,Malibu,,Silver,Benzine,3,2.5,Automatic,800.0,Helwan,1,4
Hyundai,Elantra HD,,Silver,Benzine,13,2.5,Automatic,700.0,Sheraton,1,2
Hyundai,Elantra MD,,Bronze,Benzine,10,2.5,Automatic,465.0,Tagamo3 - New Cairo,1,7
Chevrolet,T-Series,,Red,Benzine,15,2.5,Manual,110.0,Dikirnis,1,31
Hyundai,Bayon,,Red,Benzine,0,2.5,Automatic,870.0,Port Said,1,1
Hyundai,Elantra CN7,,Gray,Benzine,4,2.5,Automatic,670.0,Cairo,1,2
Chevrolet,Optra,,Black,Benzine,2,2.5,Automatic,398.0,Tanta,1,1
Chevrolet,Optra,,Dark blue,Benzine,4,2.5,Automatic,390.0,Alexandria,1,1
Chevrolet,Optra,,Dark blue,Benzine,14,2.5,Manual,300.0,Maadi,1,5
Hyundai,Excel,,Red,Benzine,0,2.5,Manual,55.0,Sharqia,1,27
Fiat,131,,Blue,Benzine,10,2.5,Manual,22.0,El Haram,1,45
Hyundai,Elantra HD,,Silver,Benzine,0,2.5,Automatic,625.0,Giza,1,0
Chevrolet,Lanos,,White,Benzine,14,2.5,Manual,120.0,Dakahlia,1,14
Hyundai,Accent HCI,,Silver,Benzine,2,2.5,Automatic,348.0,6 October,1,3
Fiat,Petra,,Silver,Benzine,12,2.5,Manual,105.0,Amreya,1,20
Chevrolet,N-Series,,White,Natural Gas,1,2.5,Manual,125.0,Beheira,1,26
Hyundai,I10,,Silver,Benzine,12,2.5,Automatic,266.0,Heliopolis,1,8
Chevrolet,Optra,,Silver,Benzine,0,2.5,Manual,55.0,Alexandria,1,16
Fiat,Shahin,,Petroleum,Benzine,8,2.5,Manual,48.0,Faiyum,1,27
Chevrolet,N300,,Gray,Benzine,1,2.5,Manual,275.0,El Minya,1,1
Fiat,Punto,,Red,Benzine,9,2.5,Manual,140.0,Damietta,1,15
Fiat,Uno,,Black,Benzine,19,2.5,Manual,65.0,Badr City,1,30
Hyundai,Matrix,,Green,Benzine,12,2.5,Automatic,235.0,Alexandria,1,20
Hyundai,Elantra MD,,White,Benzine,9,2.5,Automatic,285.0,Kafr Shukr,1,11
Fiat,Bravo,,Beige,Benzine,8,2.5,Automatic,240.0,Heliopolis,1,14
Hyundai,Tucson,,Light grey,Benzine,7,2.5,Automatic,900.0,6 October,1,2
Hyundai,Elantra HD,,Black,Benzine,12,2.5,Automatic,300.0,6 October,1,6
Hyundai,Elantra AD,,Gray,Benzine,3,2.5,Manual,630.0,Cairo,1,3
Fiat,132,,White,Benzine,12,2.5,Manual,28.0,El Haram,1,43
Hyundai,Verna,,White,Natural Gas,20,2.5,Manual,110.0,Giza,1,14
Hyundai,Matrix,,Green,Benzine,8,2.5,Automatic,245.0,Kafr el-Sheikh,1,18
Hyundai,Elantra MD,,White,Benzine,10,2.5,Automatic,265.0,Beni Suef,1,12
Hyundai,Tucson,,Red,Benzine,1,2.5,Automatic,1200.0,Zagazig,1,2
Fiat,Tipo,,Black,Benzine,8,2.5,Manual,330.0,Quesna,1,3
Chevrolet,Optra,,Petroleum,Benzine,9,2.5,Automatic,280.0,Abu Kabir,1,3
Chevrolet,Optra,,Black,Benzine,4,2.5,Automatic,320.0,Abu Qir,1,1
Chevrolet,Captiva,,White,Benzine,12,2.5,Automatic,600.0,Monufia,1,2
Chevrolet,Spark,,Red,Benzine,11,2.5,Manual,92.0,Giza,1,15
Fiat,128,,Blue,Benzine,0,2.5,Manual,22.0,Tagamo3 - New Cairo,1,47
Hyundai,Elantra MD,,Blue,Benzine,18,2.5,Automatic,310.0,Shibin el Kom,1,11
Chevrolet,Captiva,,Red,Benzine,4,2.5,Automatic,720.0,6 October,1,2
Hyundai,Verna,,White,Benzine,25,2.5,Manual,160.0,Suez,1,12
Hyundai,I10,,Blue,Benzine,14,2.5,Manual,200.0,Cairo,1,13
Hyundai,Getz,,Gold,Benzine,20,2.5,Manual,180.0,Ismailia,1,17
Fiat,124,,Red,Benzine,15,2.5,Manual,14.0,Faiyum,1,50
Fiat,Tipo,,Red,Benzine,4,2.5,Automatic,445.0,Dakahlia,1,2
Chevrolet,Optra,,Blue,Benzine,7,2.5,Automatic,350.0,Cairo,1,5
Hyundai,Elantra HD,,Red,Benzine,0,2.5,Automatic,485.0,Shibin El Qanater,1,1
Chevrolet,Trial Blazer,,Gold,Benzine,18,2.5,Automatic,300.0,Tagamo3 - New Cairo,1,18
Chevrolet,T-Series,,Red,Natural Gas,17,2.5,Manual,365.0,Minya Al Qamh,1,7
Hyundai,Elantra,,Dark red,Benzine,16,2.5,Automatic,340.0,Faiyum,1,12
Hyundai,Accent,,Gold,Benzine,10,2.5,Automatic,237.0,El Minya,1,13
Fiat,Tipo,,Black,Benzine,8,2.5,Manual,335.0,Quesna,1,3
Fiat,Brava,,Silver,Benzine,3,2.5,Automatic,220.0,Damietta,1,12
Hyundai,Tucson,,Petroleum,Benzine,2,2.5,Automatic,1200.0,El Haram,1,1
Fiat,128,,Red,Benzine,0,2.5,Manual,28.0,Obour City,1,43
Fiat,132,,Silver,Benzine,50,2.5,Manual,23.0,Agamy,1,40
Hyundai,Tucson GDI,,Silver,Benzine,8,2.5,Automatic,840.0,Shobra,1,4
Hyundai,IX 35,,Silver,Benzine,13,2.5,Automatic,550.0,Cairo,1,9
Hyundai,Elantra HD,,Silver,Benzine,25,2.5,Automatic,325.0,Cairo,1,6
Fiat,132,,Red,Benzine,30,2.5,Manual,26.0,Al Shorouk,1,47
Hyundai,Excel,,Dark blue,Benzine,20,2.5,Manual,65.0,El Haram,1,30
Fiat,127,,White,Benzine,0,2.5,Manual,19.0,Imbaba,1,39
Hyundai,Elantra HD,,Light grey,Benzine,5,2.5,Automatic,480.0,Giza,1,2
Fiat,128,,Black,Benzine,0,2.5,Manual,22.0,Cairo,1,41
Fiat,128,,Red,Benzine,10,2.5,Manual,15.0,Banha,1,49
Hyundai,H1,,Light grey,Natural Gas,16,2.5,Manual,145.0,Imbaba,1,18
Chevrolet,Aveo,,Blue,Benzine,19,2.5,Manual,125.0,El Minya,1,17
Chevrolet,Optra,,Dark red,Benzine,26,2.5,Manual,210.0,Cairo,1,11
Chevrolet,Aveo,,Cyan,Benzine,19,2.5,Manual,170.0,Alexandria,1,17
Hyundai,IX 35,,Bronze,Benzine,3,2.5,Automatic,600.0,Dokki,1,7
Hyundai,Verna,,Silver,Benzine,13,2.5,Manual,170.0,Red Sea,1,15
Hyundai,Accent,,Silver,Benzine,20,2.5,Manual,210.0,El Haram,1,14
Fiat,128,,Gold,Benzine,0,2.5,Manual,23.0,Kafr el-Sheikh,1,48
Fiat,128,,Red,Benzine,0,2.5,Manual,25.0,El Marg,1,42
Hyundai,Tucson GDI,,Black,Benzine,10,2.5,Automatic,750.0,Shobra,1,4
Hyundai,Elantra HD,,Silver,Benzine,9,2.5,Automatic,420.0,Maadi,1,6
Hyundai,Tucson,,White,Benzine,4,2.5,Automatic,870.0,Cairo,1,4
Hyundai,Verna,,Black,Benzine,19,2.5,Automatic,180.0,Maadi,1,11
Chevrolet,Optra,,Dark blue,Benzine,7,2.5,Automatic,365.0,Alexandria,1,2
Fiat,Tipo,,Gray,Benzine,2,2.5,Automatic,540.0,Damanhur,1,2
Chevrolet,Optra,,Black,Benzine,16,2.5,Automatic,225.0,Minya Al Qamh,1,12
Hyundai,Elantra HD,,Silver,Benzine,0,2.5,Automatic,540.0,Gharbia,1,0
Hyundai,Elantra CN7,,Blue,Benzine,1,2.5,Automatic,670.0,Cairo,1,2
Chevrolet,Optra,,Gray,Benzine,5,2.5,Automatic,430.0,Maadi,1,2
Fiat,131,,Silver,Benzine,40,2.5,Manual,46.0,Shibin el Kom,1,41
Chevrolet,Aveo,,Cyan,Benzine,19,2.5,Manual,170.0,Heliopolis,1,17
Chevrolet,T-Series,,White,Natural Gas,15,2.5,Manual,160.0,Ismailia,1,17
Hyundai,Elantra CN7,,Cyan,Benzine,4,2.5,Automatic,750.0,Agamy,1,2
Chevrolet,Optra,,Light grey,Benzine,11,2.5,Automatic,310.0,Heliopolis,1,3
Fiat,132,,Blue,Benzine,0,2.5,Manual,25.0,Suez,1,44
Chevrolet,Spark,,Dark blue,Benzine,7,2.5,Manual,100.0,Alexandria,1,15
Fiat,Punto,,Gray,Benzine,20,2.5,Automatic,300.0,Shobra,1,8
Chevrolet,Optra,,Silver,Benzine,16,2.5,Automatic,240.0,Zagazig,1,6
Hyundai,Elantra HD,,Silver,Benzine,2,2.5,Automatic,510.0,Imbaba,1,1
Hyundai,Elantra,,Gray,Benzine,17,2.5,Automatic,275.0,Mokattam,1,13
Fiat,Tipo,,White,Benzine,7,2.5,Manual,380.0,Alexandria,1,2
Hyundai,Elantra HD,,Gray,Benzine,11,2.5,Automatic,400.0,6 October,1,4
Hyundai,Avante,,Silver,Benzine,7,2.5,Automatic,230.0,Shobra,1,14
Chevrolet,Aveo,,Gray,Benzine,22,2.5,Automatic,230.0,Qalyubia,1,9
Chevrolet,Silverado,,Black,Benzine,20,2.5,Automatic,700.0,Marsa Matrouh,1,20
Hyundai,Verna,,White,Benzine,22,2.5,Manual,160.0,Beheira,1,9
Hyundai,Avante,,Silver,Benzine,25,2.5,Manual,170.0,Alexandria,1,19
Chevrolet,Lanos,,Blue,Benzine,5,2.5,Manual,260.0,Sharqia,1,3
Fiat,128,,White,Benzine,0,2.5,Manual,15.0,6 October,1,41
Chevrolet,Lanos,,Silver,Benzine,22,2.5,Manual,145.0,Cairo,1,13
Chevrolet,Optra,,Black,Benzine,11,2.5,Automatic,285.0,Tagamo3 - New Cairo,1,7
Fiat,Tipo,,White,Benzine,9,2.5,Automatic,430.0,Shobra,1,2
Hyundai,Elantra AD,,Blue,Benzine,16,2.5,Automatic,420.0,Nasr city,1,6
Fiat,127,,Beige,Benzine,0,2.5,Manual,17.0,Helwan,1,39
Hyundai,Santa Fe,,White,Benzine,13,2.5,Automatic,650.0,Dakahlia,1,10
Chevrolet,Cruze,,Black,Benzine,12,2.5,Automatic,335.0,Giza,1,7
Fiat,124,,Red,Benzine,0,2.5,Manual,22.0,Mohandessin,1,49
Chevrolet,Pickup,,Red,Natural Gas,35,2.5,Manual,210.0,Marsa Matrouh,1,13
Chevrolet,Optra,,Dark blue,Benzine,14,2.5,Automatic,265.0,Zagazig,1,6
Chevrolet,Cruze,,Silver,Benzine,10,2.5,Automatic,200.0,Giza,1,14
Fiat,Tipo,,Red,Benzine,4,2.5,Automatic,520.0,Quesna,1,3
Chevrolet,Optra,,Petroleum,Benzine,0,2.5,Automatic,500.0,Tagamo3 - New Cairo,1,0
Fiat,Tipo,,Silver,Benzine,17,2.5,Automatic,430.0,Tanta,1,5
Chevrolet,T-Series,,White,Natural Gas,22,2.5,Manual,210.0,Maadi,1,11
Chevrolet,Optra,,Silver,Benzine,1,2.5,Automatic,365.0,Tanta,1,3
Hyundai,Elantra HD,,Silver,Benzine,7,2.5,Automatic,390.0,Sadat City,1,3
Hyundai,Verna,,Silver,Benzine,11,2.5,Manual,180.0,Giza,1,10
Hyundai,Verna,,Red,Benzine,14,2.5,Automatic,245.0,Qalyub,1,8
Fiat,128,,Red,Benzine,10,2.5,Manual,14.0,Giza,1,40
Chevrolet,Optra,,Silver,Benzine,25,2.5,Automatic,240.0,Obour City,1,6
Hyundai,Elantra HD,,Silver,Benzine,4,2.5,Automatic,440.0,Shibin el Kom,1,3
Chevrolet,Optra,,Dark blue,Benzine,12,2.5,Automatic,300.0,Giza,1,4
Chevrolet,Optra,,Black,Benzine,12,2.5,Automatic,250.0,Alexandria,1,14
Fiat,131,,Gray,Benzine,0,2.5,Manual,26.0,Qalyubia,1,46
Hyundai,Elantra AD,,Light grey,Benzine,14,2.5,Automatic,455.0,Nasr city,1,6
Chevrolet,T-Series,,White,Natural Gas,3,2.5,Manual,650.0,Badr City,1,1
Chevrolet,Aveo,,Gray,Benzine,10,2.5,Automatic,350.0,Alexandria,1,3
Fiat,Tipo,,Red,Benzine,3,2.5,Manual,480.0,Maadi,1,2
Hyundai,Excel,,Blue,Benzine,15,2.5,Manual,67.0,Giza,1,27
Chevrolet,Lanos,,Dark red,Benzine,12,2.5,Manual,163.0,Ismailia,1,7
Hyundai,Creta,,White,Benzine,13,2.5,Automatic,565.0,Sharqia,1,6
Hyundai,Tucson,,White,Benzine,11,2.5,Automatic,850.0,Kafr el-Sheikh,1,3
Chevrolet,Lanos,,Dark red,Benzine,28,2.5,Manual,150.0,Sheraton,1,10
Fiat,Tipo,,Black,Benzine,17,2.5,Automatic,350.0,Sheikh Zayed City,1,6
Chevrolet,Optra,,Gray,Benzine,13,2.5,Automatic,250.0,El Haram,1,13
Hyundai,Avante,,Silver,Benzine,11,2.5,Automatic,350.0,Warraq,1,13
Hyundai,Solaris,,Silver,Benzine,16,2.5,Automatic,340.0,Qalyubia,1,7
Hyundai,IX 35,,White,Benzine,9,2.5,Automatic,650.0,El Mahalla,1,8
Chevrolet,Aveo,,Black,Benzine,17,2.5,Automatic,275.0,Alexandria,1,5
Hyundai,Verna,,White,Natural Gas,20,2.5,Automatic,138.0,Cairo,1,10
Chevrolet,Optra,,Blue,Benzine,12,2.5,Automatic,250.0,Cairo,1,6
Hyundai,Elantra AD,,White,Benzine,9,2.5,Automatic,380.0,Zagazig,1,7
Hyundai,Stellar,,White,Benzine,0,2.5,Manual,50.0,El Haram,1,37
Hyundai,Accent,,Gray,Benzine,16,2.5,Manual,83.0,10th of Ramadan,1,24
Hyundai,Verna,,Dark red,Benzine,14,2.5,Manual,190.0,Ain Shams,1,9
Hyundai,Tucson,,White,Benzine,11,2.5,Automatic,800.0,Monufia,1,5
Fiat,Punto,,Silver,Benzine,12,2.5,Manual,270.0,Sheikh Zayed City,1,6
Chevrolet,Optra,,Silver,Benzine,13,2.5,Automatic,260.0,6 October,1,8
Hyundai,Elantra MD,,White,Benzine,12,2.5,Automatic,385.0,Aswan,1,7
Fiat,132,,Blue,Benzine,0,2.5,Manual,43.0,Tanta,1,39
Chevrolet,Optra,,Black,Benzine,16,2.5,Automatic,265.0,Cairo,1,10
Chevrolet,N-Series,,White,Natural Gas,0,2.5,Manual,270.0,Tala,1,13
Hyundai,Verna,,Silver,Benzine,12,2.5,Manual,250.0,Cairo,1,7
Hyundai,Accent,,Gray,Natural Gas,10,2.5,Manual,95.0,Ismailia,1,18
Hyundai,Excel,,Green,Benzine,0,2.5,Manual,80.0,Alexandria,1,26
Chevrolet,Optra,,Cyan,Benzine,13,2.5,Automatic,256.0,Shibin el Kom,1,12
Fiat,Tipo,,Black,Benzine,0,2.5,Manual,550.0,Alexandria,1,3
Hyundai,Elantra HD,,Gray,Benzine,2,2.5,Automatic,490.0,Heliopolis,1,1
Hyundai,Elantra,,Silver,Benzine,9,2.5,Automatic,210.0,Bilbeis,1,16
Chevrolet,Lanos,,Black,Benzine,17,2.5,Manual,155.0,Faqous,1,11
Chevrolet,Optra,,Red,Benzine,12,2.5,Automatic,350.0,Cairo,1,5
Chevrolet,Optra,,Petroleum,Benzine,20,2.5,Manual,180.0,Cairo,1,15
Hyundai,Verna,,Silver,Benzine,9,2.5,Manual,155.0,Marsa Matrouh,1,15
Chevrolet,Aveo,,Silver,Benzine,14,2.5,Manual,150.0,El Marg,1,10
Fiat,128,,White,Benzine,0,2.5,Manual,30.0,Banha,1,33
Hyundai,Accent,,Petroleum,Natural Gas,29,2.5,Manual,70.0,6 October,1,25
Fiat,Regata,,Silver,Benzine,0,2.5,Manual,28.0,Asyut,1,37
Hyundai,Elantra MD,,Silver,Benzine,15,2.5,Automatic,400.0,Cairo,1,9
Hyundai,Elantra HD,,Light grey,Benzine,7,2.5,Automatic,375.0,Dakahlia,1,4
Chevrolet,Aveo,,Dark blue,Benzine,9,2.5,Automatic,320.0,Sharqia,1,3
Fiat,127,,White,Benzine,8,2.5,Manual,30.0,Cairo,1,39
Chevrolet,Optra,,Silver,Benzine,0,2.5,Automatic,480.0,Ain Shams,1,0
Chevrolet,Aveo,,Silver,Benzine,19,2.5,Manual,160.0,Imbaba,1,12
Chevrolet,Optra,,Silver,Benzine,3,2.5,Automatic,400.0,Cairo,1,2
Fiat,127,,Red,Benzine,0,2.5,Manual,15.0,Alexandria,1,37
Chevrolet,N300,,Silver,Benzine,0,2.5,Manual,295.0,Giza,1,1
Hyundai,Avante,,Black,Benzine,8,2.5,Automatic,385.0,Sadat City,1,16
Chevrolet,Optra,,Blue,Benzine,8,2.5,Automatic,400.0,Giza,1,2
Hyundai,Tucson GDI,,Silver,Benzine,0,2.5,Automatic,880.0,Kafr el-Sheikh,1,3
Hyundai,Elantra AD,,White,Benzine,18,2.5,Automatic,270.0,Alexandria,1,6
Fiat,Tipo,,Petroleum,Benzine,5,2.5,Automatic,570.0,Saft El Laban,1,1
Chevrolet,Cruze,,Black,Benzine,9,2.5,Automatic,268.0,Cairo,1,10
Hyundai,Elantra,,Dark blue,Benzine,20,2.5,Automatic,255.0,Cairo,1,16
Fiat,Tipo,,Yellow,Benzine,8,2.5,Automatic,450.0,Cairo,1,4
Fiat,Florida,,Bronze,Benzine,0,2.5,Manual,55.0,Heliopolis,1,15
Fiat,128,,Red,Benzine,0,2.5,Manual,30.0,Ain Shams,1,31
Chevrolet,T-Series,,Red,Natural Gas,0,2.5,Manual,585.0,Zefta,1,0
Chevrolet,Optra,,Black,Benzine,4,2.5,Automatic,340.0,Abu Qir,1,1
Hyundai,Elantra HD,,Light grey,Benzine,5,2.5,Automatic,430.0,Warraq,1,2
Hyundai,Excel,,Silver,Benzine,20,2.5,Manual,65.0,Borg el arab,1,30
Hyundai,Elantra MD,,White,Benzine,12,2.5,Automatic,390.0,Alexandria,1,9
Fiat,Shahin,,Gray,Benzine,8,2.5,Manual,92.0,Alexandria,1,17
Hyundai,Tucson GDI,,Silver,Benzine,4,2.5,Automatic,750.0,El Minya,1,6
Hyundai,Elantra AD,,Gray,Benzine,6,2.5,Automatic,650.0,El-Alamein,1,4
Hyundai,Accent,,Gray,Benzine,24,2.5,Manual,260.0,Sheikh Zayed City,1,13
Hyundai,Tucson,,Silver,Benzine,5,2.5,Automatic,1100.0,Helwan,1,3
Hyundai,Tucson GDI,,White,Benzine,4,2.5,Automatic,800.0,Mansoura,1,4
Hyundai,Elantra HD,,Silver,Benzine,4,2.5,Automatic,440.0,Gharbia,1,1
Chevrolet,Cruze,,Light grey,Benzine,11,2.5,Automatic,377.0,Red Sea,1,8
Chevrolet,Captiva,,Light grey,Benzine,2,2.5,Automatic,800.0,Alexandria,1,2
Hyundai,IX 35,,Bronze,Benzine,9,2.5,Automatic,520.0,El Haram,1,8
Hyundai,Elantra HD,,Gray,Benzine,0,2.5,Automatic,565.0,Maadi,1,0
Chevrolet,Lanos,,Light grey,Benzine,16,2.5,Manual,160.0,Bilbeis,1,9
Fiat,Tipo,,Champagne,Benzine,11,2.5,Manual,380.0,Heliopolis,1,3
Fiat,Tipo,,Gray,Benzine,6,2.5,Automatic,465.0,6 October,1,3
Fiat,Punto,,Green,Benzine,25,2.5,Manual,75.0,Kafr el-Sheikh,1,28
Chevrolet,T-Series,,White,Natural Gas,0,2.5,Manual,520.0,Giza,1,3
Chevrolet,Optra,,Gray,Benzine,3,2.5,Automatic,430.0,Nasr city,1,1
Hyundai,Elantra MD,,Silver,Benzine,10,2.5,Automatic,385.0,El Manial,1,7
Hyundai,Verna,,Cyan,Benzine,18,2.5,Automatic,160.0,Faqous,1,15
Fiat,Uno,,Green,Benzine,26,2.5,Manual,57.0,Sadat City,1,32
Hyundai,Tucson,,Silver,Benzine,0,2.5,Automatic,1700.0,Giza,1,1
Hyundai,Matrix,,Gold,Benzine,20,2.5,Automatic,280.0,Ismailia,1,17
Fiat,Regata,,Blue,Benzine,22,2.5,Manual,39.0,Sheikh Zayed City,1,38
Chevrolet,Optra,,Black,Benzine,1,2.5,Automatic,162.0,Sheraton,1,16
Chevrolet,Optra,,Blue,Benzine,9,2.5,Automatic,270.0,Shobra,1,3
Hyundai,Tucson,,White,Benzine,2,2.5,Automatic,1450.0,Touhk,1,1
Chevrolet,Aveo,,Silver,Benzine,11,2.5,Automatic,190.0,Giza,1,14
Chevrolet,Optra,,Black,Benzine,20,2.5,Automatic,230.0,Damietta,1,8
Hyundai,Elantra,,Red,Benzine,20,2.5,Automatic,120.0,Tagamo3 - New Cairo,1,25
Hyundai,Tucson GDI,,White,Benzine,10,2.5,Automatic,930.0,Zagazig,1,4
Hyundai,Elantra,,Red,Benzine,28,2.5,Manual,75.0,10th of Ramadan,1,29
Hyundai,Tucson,,Red,Benzine,1,2.5,Automatic,980.0,Cairo,1,4
Chevrolet,Optra,,Petroleum,Benzine,0,2.5,Automatic,435.0,Kafr el-Sheikh,1,1
Chevrolet,Aveo,,Silver,Benzine,11,2.5,Automatic,250.0,Obour City,1,7
Chevrolet,Cruze,,Red,Benzine,17,2.5,Automatic,400.0,Red Sea,1,7
Hyundai,Elantra MD,,Gray,Benzine,17,2.5,Automatic,425.0,Shibin el Kom,1,11
Fiat,128,,Gold,Benzine,0,2.5,Manual,33.0,Mansoura,1,42
Chevrolet,Captiva,,Silver,Benzine,7,2.5,Automatic,850.0,6 October,1,2
Fiat,Tempra,,Dark red,Benzine,20,2.5,Manual,40.0,El-Arish,1,27
Hyundai,Verna,,Dark red,Benzine,6,2.5,Manual,230.0,Asyut,1,10
Chevrolet,Aveo,,Light grey,Natural Gas,23,2.5,Automatic,200.0,Tagamo3 - New Cairo,1,5
Chevrolet,Lanos,,Black,Benzine,15,2.5,Manual,135.0,Alexandria,1,12
Fiat,Regata,,Silver,Benzine,20,2.5,Manual,40.0,10th of Ramadan,1,38
Chevrolet,Aveo,,Silver,Benzine,15,2.5,Automatic,250.0,El Haram,1,3
Hyundai,Verna,,Beige,Benzine,15,2.5,Manual,195.0,Cairo,1,8
Hyundai,Accent HCI,,Black,Benzine,0,2.5,Automatic,580.0,Alexandria,1,1
Fiat,Tipo,,Black,Benzine,5,2.5,Automatic,445.0,Beni Suef,1,3
Chevrolet,T-Series,,Red,Benzine,22,2.5,Manual,340.0,Beheira,1,7
Fiat,Tipo,,Black,Benzine,9,2.5,Manual,360.0,Cairo,1,2
Hyundai,Tucson,,Blue,Benzine,4,2.5,Automatic,930.0,Hurghada,1,4
Fiat,Punto evo,,Green,Benzine,30,2.5,Automatic,215.0,El Haram,1,12
