Brand,Model,Body,Color,Year,Fuel,Kilometers,Engine,Trasmission,Price,Gov,new
Chery,Arrizo 5,,Silver,2020.0,gas,"90,000 Km",,automatic,"190,000 EGP",Cairo,1
MG,ZS,,Black,2020.0,gas,"45,000 Km",,automatic,"55,000 EGP",Cairo,1
Kia,Sportage,,White,2019.0,gas,"106,000 Km",,automatic,"930,000 EGP",Cairo,1
Honda,Civic,,Gold,2008.0,gas,"200,000 Km",,automatic,"395,000 EGP",Cairo,1
Byd,F3,,Blue,2023.0,gas,"18,000 Km",,manual,"340,000 EGP",El Haram,1
Volkswagen,Golf 2,,Red,1987.0,gas,"200,000 Km",,manual,"98,000 EGP",Cairo,1
Speranza,Tiggo,,Black,2011.0,gas,"135,000 Km",,manual,"185,000 EGP",El Wadi El Gedid,1
Great Wall,Coolbear,,Black,2009.0,gas,"96,374 Km",,manual,"100,000 EGP",Mansoura,1
Renault,Lodgy,,Silver,2017.0,gas,"131,000 Km",,automatic,"360,000 EGP",Heliopolis,1
Lada,Samara,,White,1990.0,gas,"100,000 Km",,manual,"35,000 EGP",Giza,1
Fiat,Shahin,,Red,1998.0,gas,0 Km,,manual,"60,000 EGP",Gharbia,1
Lada,Granta,,Gray,2020.0,gas,"55,000 Km",,manual,"245,000 EGP",Cairo,1
Fiat,Tipo,,Brown,2020.0,gas,"52,000 Km",,manual,"340,000 EGP",6 October,1
Geely,Emgrand X7,,White,2019.0,gas,"170,000 Km",,automatic,"425,000 EGP",Amreya,1
Renault,Duster,,Blue,2020.0,gas,"110,000 Km",,automatic,"550,000 EGP",Shobra,1
Nissan,Sentra,,Bronze,2021.0,gas,"42,000 Km",,automatic,"535,000 EGP",6 October,1
BMW,X1,,Blue,2011.0,gas,"272,000 Km",,automatic,"580,000 EGP",Giza,1
Speranza,A516,,Silver,2008.0,gas,"111,000 Km",,manual,"125,000 EGP",Obour City,1
Seat,Toledo,,Silver,2001.0,gas,"296,000 Km",,automatic,"195,000 EGP",Monufia,1
MG,750,,Beige,2017.0,gas,"160,000 Km",,automatic,"385,000 EGP",Cairo,1
Renault,9,,Gold,1983.0,gas,"220,000 Km",,manual,"35,000 EGP",Giza,1
Hyundai,Avante,,White,2005.0,gas,"178,000 Km",,automatic,"250,000 EGP",Borg el arab,1
Opel,Corsa,,Black,2004.0,gas,"200,000 Km",,manual,"120,000 EGP",Minya Al Qamh,1
Opel,Vectra,,Black,2008.0,gas,"350,000 Km",,automatic,"330,000 EGP",Nasr city,1
Hyundai,Elantra MD,,Blue,2019.0,gas,"82,000 Km",,automatic,"680,000 EGP",Shibin el Kom,1
Jeep,Grand Cherokee,,Bronze,2019.0,gas,"60,000 Km",,automatic,"2,200,000 EGP",El Haram,1
Changan,CS 35 Plus,,Black,2022.0,gas,"6,300 Km",,automatic,"725,000 EGP",Alexandria,1
Changan,CS 35,,Red,2017.0,gas,"39,500 Km",,automatic,"400,000 EGP",Cairo,1
Renault,Sandero Step Way,,Red,2016.0,gas,"160,000 Km",,automatic,"300,000 EGP",6 October,1
Opel,Corsa,,Silver,2004.0,gas,"130,000 Km",,manual,"150,000 EGP",Dokki,1
MG,HS,,White,2021.0,gas,"77,000 Km",,automatic,"800,000 EGP",6 October,1
Renault,Duster,,Gold,2019.0,gas,"147,000 Km",,automatic,"450,000 EGP",El Haram,1
Mercedes,GLC 250,,Black,2018.0,gas,"112,000 Km",,automatic,"1,500,000 EGP",Cairo,1
Renault,Logan,,Blue,2010.0,gas,"241,000 Km",,manual,"140,000 EGP",Nasr city,1
Suzuki,Van,,White,2013.0,gas,"255,558 Km",,manual,"135,000 EGP",Damietta,1
Byd,F3,,Mocha,2021.0,gas,"75,000 Km",,automatic,"310,000 EGP",Shobra,1
Nissan,Pick up,,White,2022.0,diesel,"30,000 Km",,manual,"680,000 EGP",Ismailia,1
Renault,Megane,,Dark blue,2020.0,gas,"80,000 Km",,automatic,"710,000 EGP",6 October,1
Fiat,Tempra,,Black,1998.0,gas,"195,000 Km",,manual,"65,000 EGP",6 October,1
Peugeot,301,,Silver,2019.0,gas,"213,000 Km",,automatic,"430,000 EGP",Cairo,1
Seat,Ateca,,White,2019.0,gas,"113,000 Km",,automatic,"940,000 EGP",Zagazig,1
Opel,Insignia,,Black,2017.0,gas,"122,000 Km",,automatic,"700,000 EGP",Beheira,1
Nissan,Sunny,,Black,2019.0,gas,"91,000 Km",,automatic,"325,000 EGP",Cairo,1
Toyota,Yaris,,Red,2008.0,gas,"120,000 Km",,automatic,"290,000 EGP",Alexandria,1
Nissan,Sunny,,Bronze,2013.0,gas,"98,000 Km",,automatic,"320,000 EGP",El Haram,1
Hyundai,Elantra CN7,,Gray,2022.0,gas,"8,000 Km",,automatic,"880,000 EGP",Tagamo3 - New Cairo,1
Chevrolet,Lanos,,Red,2011.0,gas,"128,000 Km",,manual,"180,000 EGP",Nasr city,1
MG,Rx5,,Black,2022.0,gas,"15,000 Km",,automatic,"830,000 EGP",Alexandria,1
Nissan,Sunny,,Red,2022.0,gas,"60,000 Km",,automatic,"430,000 EGP",Hurghada,1
Hyundai,Elantra Coupe,,Black,2005.0,gas,"164,000 Km",,manual,"235,000 EGP",Tagamo3 - New Cairo,1
Chery,Arrizo 5,,Gray,2021.0,gas,"91,600 Km",,automatic,"270,000 EGP",El Marg,1
Hyundai,IX 35,,Black,2015.0,gas,"115,000 Km",,automatic,"680,000 EGP",El Haram,1
Suzuki,Van,,Red,2015.0,gas,"92,000 Km",,manual,"170,000 EGP",El Haram,1
Speranza,A620,,Dark blue,2007.0,gas,"92,500 Km",,automatic,"145,000 EGP",Sharqia,1
Fiat,128,,Blue,1987.0,gas,0 Km,,manual,"25,000 EGP",El Mahalla,1
Suzuki,Van,,Dark red,2015.0,gas,0 Km,,automatic,"170,000 EGP",El Haram,1
Nissan,Sunny,,Gray,2014.0,gas,"110,000 Km",,automatic,"300,000 EGP",El Haram,1
Peugeot,406,,Green,1997.0,gas,"175,000 Km",,manual,"145,000 EGP",Warraq,1
Byd,F3,,Gold,2019.0,natural gas,"260,000 Km",,manual,"220,000 EGP",Mokattam,1
Kia,Cerato,,Mocha,2009.0,gas,0 Km,,automatic,"250,000 EGP",Cairo,1
Suzuki,Van,,Light grey,2016.0,gas,"100,000 Km",,manual,"130,000 EGP",Warraq,1
Hyundai,Accent,,Gold,2007.0,gas,"180,000 Km",,manual,"170,000 EGP",Suez,1
Chevrolet,Cruze,,Black,2010.0,gas,"370,000 Km",,automatic,"235,000 EGP",Cairo,1
Mitsubishi,Attrage,,Silver,2014.0,gas,"233,000 Km",,automatic,"235,000 EGP",6 October,1
Renault,Logan,,Dark blue,2022.0,gas,"14,000 Km",,automatic,"385,000 EGP",6 October,1
Fiat,500 X,,Blue,2021.0,gas,"70,000 Km",,automatic,"820,000 EGP",Tanta,1
Renault,Captur,,Petroleum,2019.0,gas,"62,000 Km",,automatic,"580,000 EGP",10th of Ramadan,1
Mitsubishi,Pajero,,White,2015.0,gas,"120,000 Km",,automatic,"1,200,000 EGP",10th of Ramadan,1
Renault,Logan,,Red,2015.0,gas,"155,000 Km",,manual,"195,000 EGP",Giza,1
MG,6,,Black,2022.0,gas,"80,000 Km",,automatic,"700,000 EGP",Al Shorouk,1
MG,ZS,,Silver,2022.0,gas,"35,000 Km",,automatic,"640,000 EGP",6 October,1
Chevrolet,Cruze,,Silver,2016.0,gas,"240,000 Km",,automatic,"330,000 EGP",Cairo,1
Nissan,Sunny,,Gray,2018.0,gas,"150,000 Km",,automatic,"340,000 EGP",Faiyum,1
Fiat,127,,Blue,1983.0,gas,0 Km,,manual,"25,000 EGP",Alexandria,1
Opel,Astra,,Dark blue,2005.0,gas,"250,000 Km",,manual,"160,000 EGP",Maadi,1
Kia,Sorento,,Dark blue,2019.0,gas,"112,000 Km",,automatic,"1,450,000 EGP",El Minya,1
Volkswagen,Passat,,Dark blue,2014.0,gas,"224,000 Km",,automatic,"580,000 EGP",Cairo,1
Opel,Astra,,Eggplant,2013.0,gas,"70,000 Km",,automatic,"430,000 EGP",Beheira,1
Nissan,Murano,,Black,2009.0,gas,"85,000 Km",,automatic,"605,000 EGP",Dokki,1
Skoda,Octavia A7,,Silver,2020.0,gas,"25,000 Km",,automatic,"900,000 EGP",El Mahalla,1
Suzuki,Van,,Silver,2012.0,gas,"90,000 Km",,manual,"125,000 EGP",Giza,1
Nissan,Sunny,,Light grey,2022.0,gas,"52,000 Km",,automatic,"435,000 EGP",El Haram,1
Speranza,A113,,Black,2012.0,gas,"90,000 Km",,manual,"100,000 EGP",Helwan,1
Hyundai,Elantra AD,,Black,2019.0,gas,"70,000 Km",,automatic,"499,000 EGP",Shobra,1
Mitsubishi,Lancer Crystala,,Dark blue,1999.0,gas,"120,000 Km",,automatic,"179,000 EGP",El Haram,1
Mitsubishi,Lancer Crystala,,Dark blue,1999.0,gas,"120,000 Km",,automatic,"179,000 EGP",El Haram,1
Mitsubishi,Lancer EX Shark,,Black,2016.0,gas,"89,000 Km",,automatic,"420,000 EGP",El Haram,1
Hyundai,Elantra HD,,Mocha,2017.0,gas,"90,000 Km",,automatic,"359,000 EGP",El Haram,1
Daewoo,Lanos 2,,Silver,2016.0,gas,"99,000 Km",,manual,"179,000 EGP",El Haram,1
Daewoo,Nubira 2,,Black,2004.0,gas,"149,000 Km",,automatic,"149,000 EGP",El Haram,1
Mercedes,C 180,,Gray,2015.0,gas,"170,000 Km",,automatic,"1,350,000 EGP",Tagamo3 - New Cairo,1
Nissan,Sunny,,Gray,2019.0,gas,"70,000 Km",,automatic,"349,000 EGP",El Haram,1
Hyundai,Elantra HD,,Gray,2019.0,gas,"60,000 Km",,automatic,"449,000 EGP",El Haram,1
Speranza,A113,,Black,2008.0,gas,"58,000 Km",,manual,"118,000 EGP",Faiyum,1
Jeep,Renegade,,Black,2017.0,gas,"162,000 Km",,automatic,"630,000 EGP",Alexandria,1
Kia,Sportage,,Gray,2022.0,gas,200 Km,,automatic,"1,699,000 EGP",El Haram,1
Hyundai,Avante,,Red,2005.0,gas,"300,000 Km",,automatic,"250,000 EGP",Port Said,1
Mercedes,C 180,,Black,2017.0,gas,"190,000 Km",,automatic,"1,500,000 EGP",Tagamo3 - New Cairo,1
Byd,F3,,White,2011.0,gas,"168,000 Km",,manual,"155,000 EGP",Ain Shams,1
Hyundai,Avante,,Red,2003.0,gas,"250,000 Km",,automatic,"300,000 EGP",Gharbia,1
Chevrolet,Cruze,,Black,2016.0,gas,"131,000 Km",,automatic,"300,000 EGP",6 October,1
Fiat,Tipo,,Black,2021.0,gas,"34,000 Km",,automatic,"640,000 EGP",Alexandria,1
Volvo,740,,Cyan,1989.0,gas,"200,000 Km",,manual,"130,000 EGP",6 October,1
Nissan,Sunny,,Gray,2021.0,gas,"410,000 Km",,automatic,"410,000 EGP",Beni Suef,1
Hafei,Lobo,,Silver,2007.0,gas,"200,000 Km",,manual,"85,000 EGP",El Haram,1
Peugeot,301,,Mocha,2015.0,gas,"170,000 Km",,automatic,"340,000 EGP",6 October,1
Renault,Megane,,Silver,2021.0,gas,"38,000 Km",,automatic,"880,000 EGP",Nasr city,1
Hyundai,Tucson,,Dark blue,2021.0,gas,"35,000 Km",,automatic,"1,430,000 EGP",El Haram,1
Jeep,Wrangler,,Silver,2011.0,gas,"117,000 Km",,automatic,"750,000 EGP",Cairo,1
Jeep,Liberty,,Black,2002.0,gas,"100,000 Km",,automatic,"290,000 EGP",Dakahlia,1
Byd,F3,,White,2015.0,gas,0 Km,,manual,"160,000 EGP",Ain Shams,1
Nissan,Sunny,,Bronze,2021.0,natural gas,"110,000 Km",,automatic,"325,000 EGP",6 October,1
Chery,Arrizo 5,,Red,2023.0,gas,"1,500 Km",,automatic,"455,000 EGP",Sheikh Zayed City,1
Mazda,323,,Red,1982.0,gas,0 Km,,manual,"45,000 EGP",Sheikh Zayed City,1
Nissan,Sunny,,Gray,2015.0,gas,"260,000 Km",,automatic,"300,000 EGP",El Haram,1
BMW,523,,Silver,1998.0,gas,"70,000 Km",,automatic,"285,000 EGP",6 October,1
Fiat,Ritmo,,Gray,1979.0,gas,0 Km,,manual,"29,000 EGP",Shobra,1
Chevrolet,Optra,,Dark red,2020.0,gas,"200,000 Km",,automatic,"330,000 EGP",Warraq,1
Daewoo,Nubira 2,,White,2001.0,gas,"190,000 Km",,manual,"120,000 EGP",Borg el arab,1
Jac,S3,,White,2019.0,gas,"10,000 Km",,automatic,"460,000 EGP",Qalyubia,1
BMW,520,,Silver,2016.0,gas,"99,000 Km",,automatic,"1,200,000 EGP",Sheraton,1
Skoda,Octavia A4,,Green,2000.0,gas,"191,000 Km",,automatic,"185,000 EGP",Suez,1
Hyundai,Elantra,,Silver,2007.0,gas,"170,000 Km",,automatic,"325,000 EGP",Nasr city,1
Kia,K3,,Gray,2013.0,gas,"175,000 Km",,automatic,"420,000 EGP",Menouf,1
Suzuki,Maruti,,Dark red,2013.0,gas,"87,000 Km",,manual,"92,000 EGP",Damanhur,1
Suzuki,Swift,,Blue,2022.0,gas,"14,000 Km",,automatic,"500,000 EGP",Suez,1
Jeep,Liberty,,Dark red,2002.0,gas,"250,000 Km",,automatic,"260,000 EGP",Giza,1
Hyundai,Viva,,Cyan,2008.0,gas,"230,000 Km",,manual,"160,000 EGP",Alexandria,1
Toyota,Cressida,,White,1981.0,gas,0 Km,,manual,"33,000 EGP",Giza,1
Ford,Fiesta,,Olive,1996.0,gas,0 Km,,manual,"65,000 EGP",El Salam City,1
Nissan,Sunny,,Gray,2018.0,gas,"190,000 Km",,automatic,"285,000 EGP",El Haram,1
Suzuki,Swift,,Dark blue,1994.0,gas,0 Km,,manual,"47,000 EGP",El Wadi El Gedid,1
Renault,Duster,,Silver,2016.0,gas,"147,000 Km",,manual,"365,000 EGP",Madinaty,1
Byd,F3,,Silver,2015.0,gas,"190,000 Km",,manual,"190,000 EGP",Badr City,1
Hyundai,Verna,,Silver,2013.0,gas,"55,000 Km",,manual,"243,000 EGP",Heliopolis,1
MG,HS,,Black,2021.0,gas,"45,000 Km",,automatic,"880,000 EGP",Alexandria,1
Volkswagen,Passat,,White,2021.0,gas,"89,000 Km",,automatic,"1,050,000 EGP",Alexandria,1
Mercedes,200,,Green,1982.0,gas,"250,000 Km",,automatic,"120,000 EGP",Suez,1
Fiat,Tempra,,Gray,1996.0,gas,"300,000 Km",,manual,"65,000 EGP",Cairo,1
Chevrolet,Optra,,Black,2006.0,gas,"210,000 Km",,automatic,"185,000 EGP",Asyut,1
Chery,Arrizo 5,,Red,2022.0,Hybrid,"98,000 Km",,automatic,"365,000 EGP",Damanhur,1
MG,3,,Red,2013.0,gas,"161,000 Km",,automatic,"225,000 EGP",6 October,1
Volkswagen,Pointer,,Black,2004.0,gas,0 Km,,manual,"90,000 EGP",Alexandria,1
Daewoo,Nubira 2,,Silver,2004.0,gas,"195,000 Km",,automatic,"150,000 EGP",Giza,1
Hyundai,Excel,,Green,1995.0,gas,"280,000 Km",,manual,"75,000 EGP",Sohag,1
Volkswagen,Golf 2,,Red,1986.0,gas,"200,000 Km",,manual,"90,000 EGP",Shobra,1
Daewoo,Lanos,,Red,2000.0,gas,"236,000 Km",,manual,"145,000 EGP",El Marg,1
Ford,Fiesta,,Black,2012.0,gas,"30,000 Km",,automatic,"275,000 EGP",El Haram,1
Chevrolet,Optra,,Silver,2014.0,gas,"144,000 Km",,automatic,"233,000 EGP",Obour City,1
Chery,Arrizo 5,,Silver,2020.0,gas,"130,000 Km",,automatic,"375,000 EGP",Giza,1
Renault,Logan,,Silver,2016.0,gas,"60,000 Km",,manual,"290,000 EGP",Alexandria,1
Speranza,Tiggo,,Light grey,2011.0,gas,0 Km,,automatic,"260,000 EGP",El Marg,1
Proton,Saga,,Black,2011.0,gas,"115,000 Km",,automatic,"215,000 EGP",Cairo,1
Mitsubishi,Lancer EX Shark,,Red,2013.0,gas,"97,000 Km",,automatic,"355,000 EGP",Helwan,1
Speranza,Tiggo,,Silver,2010.0,gas,"152,000 Km",,manual,"215,000 EGP",Imbaba,1
Byd,F0,,Silver,2013.0,gas,"150,000 Km",,automatic,"145,000 EGP",Helwan,1
Skoda,Octavia A8,,White,2021.0,gas,"31,000 Km",,automatic,"1,200,000 EGP",Alexandria,1
MG,5,,White,2021.0,gas,"120,000 Km",,automatic,"495,000 EGP",Alexandria,1
Suzuki,Alto,,White,2007.0,gas,"162,000 Km",,manual,"82,000 EGP",Sheraton,1
Suzuki,Celerio,,Black,2010.0,gas,"150,000 Km",,manual,"160,000 EGP",El Haram,1
Citroën,Xsara,,Silver,1999.0,gas,"227,000 Km",,manual,"79,000 EGP",Ain Shams,1
MG,HS,,Red,2021.0,gas,"55,000 Km",,automatic,"950,000 EGP",Alexandria,1
Hyundai,Elantra AD,,Light grey,2017.0,gas,"58,000 Km",,automatic,"690,000 EGP",Port Said,1
Chevrolet,Aveo,,Red,2011.0,gas,"211,000 Km",,manual,"220,000 EGP",Cairo,1
Honda,Civic,,White,2016.0,gas,"55,000 Km",,automatic,"930,000 EGP",Port Said,1
Fiat,Shahin,,Red,1998.0,gas,0 Km,,manual,"59,000 EGP",Zagazig,1
Honda,Civic,,Gray,2021.0,gas,"5,500 Km",,automatic,"970,000 EGP",Port Said,1
Suzuki,Van,,White,1984.0,gas,"200,000 Km",,manual,"40,000 EGP",Giza,1
Honda,Civic,,Petroleum,2020.0,gas,"20,000 Km",,automatic,"830,000 EGP",Port Said,1
Mercedes,C 280,,Black,2008.0,gas,"200,000 Km",,automatic,"720,000 EGP",6 October,1
Mercedes,C 200 AMG,,White,2020.0,gas,"30,000 Km",,automatic,"2,350,000 EGP",Tagamo3 - New Cairo,1
Hyundai,Elantra CN7,,Black,2021.0,gas,"2,000 Km",,automatic,"800,000 EGP",Qena,1
Chevrolet,N-Series,,White,2016.0,gas,"2,000 Km",,automatic,"360,000 EGP",El Marg,1
Nissan,Sunny,,Dark red,2011.0,gas,"190,000 Km",,automatic,"250,000 EGP",Sheraton,1
Chevrolet,T-Series,,White,1991.0,diesel,"56,565 Km",,manual,"105,000 EGP",Cairo,1
Kia,Rio,,Petroleum,2015.0,gas,"33,500 Km",,automatic,"470,000 EGP",Tagamo3 - New Cairo,1
Chevrolet,Optra,,Red,2013.0,gas,"130,000 Km",,automatic,"265,000 EGP",Alexandria,1
Jac,S3,,Black,2016.0,gas,"30,000 Km",,automatic,"350,000 EGP",El Salam City,1
Chevrolet,Optra,,White,2014.0,gas,"150,000 Km",,automatic,"290,000 EGP",Alexandria,1
Hyundai,Elantra AD,,White,2019.0,gas,"85,000 Km",,automatic,"640,000 EGP",Sheikh Zayed City,1
Kia,Soul,,Red,2016.0,gas,"85,000 Km",,automatic,"825,000 EGP",Port Said,1
Kia,Sephia,,Red,1999.0,gas,"185,000 Km",,manual,"120,000 EGP",Ismailia,1
Chery,Arrizo 5,,Gray,2020.0,gas,"65,000 Km",,manual,"310,000 EGP",10th of Ramadan,1
Peugeot,2008,,Red,2018.0,gas,"40,000 Km",,automatic,"640,000 EGP",Tagamo3 - New Cairo,1
Chery,Tiggo 3,,Red,2021.0,gas,"62,240 Km",,automatic,"470,000 EGP",Tagamo3 - New Cairo,1
Chery,Arrizo 5,,Dark red,2022.0,gas,"36,000 Km",,manual,"340,000 EGP",Cairo,1
Chery,Tiggo 3,,Silver,2022.0,gas,"33,000 Km",,automatic,"485,000 EGP",Luxor,1
Kia,Sportage,,Blue,2021.0,gas,"73,000 Km",,automatic,"960,000 EGP",Ismailia,1
Speranza,A516,,Silver,2008.0,gas,"216,000 Km",,manual,"115,000 EGP",Obour City,1
Renault,Clio,,Silver,2001.0,gas,"200,000 Km",,manual,"95,000 EGP",Maadi,1
Hyundai,Verna,,Dark red,2015.0,gas,"40,000 Km",,automatic,"243,000 EGP",Sharqia,1
Speranza,A516,,Dark blue,2008.0,gas,"193,000 Km",,manual,"115,000 EGP",Shobra,1
Daewoo,Lanos,,Black,2008.0,gas,"200,000 Km",,manual,"133,000 EGP",Sohag,1
Kia,Cerato,,Petroleum,2010.0,gas,"194,000 Km",,automatic,"350,000 EGP",Badr City,1
Skoda,Felicia,,Red,1995.0,gas,0 Km,,manual,"75,000 EGP",Gharbia,1
Kia,K3,,Black,2014.0,gas,"100,000 Km",,automatic,"480,000 EGP",Khanka,1
Jeep,Liberty,,Red,2002.0,gas,"154,000 Km",,automatic,"275,000 EGP",Maadi,1
Geely,Emgrand 7,,Black,2017.0,gas,"120,000 Km",,manual,"210,000 EGP",Shobra,1
Chevrolet,N300,,Silver,2021.0,gas,"29,000 Km",,manual,"240,000 EGP",Shobra,1
Renault,Megane,,Black,2005.0,gas,"197,000 Km",,automatic,"200,000 EGP",Alexandria,1
Ford,Escort,,Dark blue,1999.0,gas,0 Km,,manual,"60,000 EGP",Nasr city,1
Geely,Emgrand 7,,Champagne,2015.0,gas,"120,000 Km",,manual,"150,000 EGP",6 October,1
Fiat,128,,Red,1979.0,gas,0 Km,,manual,"26,000 EGP",Mansoura,1
Canghe || Changhe,Q35,,White,2022.0,gas,"10,000 Km",,automatic,"530,000 EGP",Cairo,1
Suzuki,Vitara,,Petroleum,2006.0,gas,"353,000 Km",,manual,"220,000 EGP",Tagamo3 - New Cairo,1
Mercedes,C 250,,Dark red,2011.0,gas,"195,000 Km",,automatic,"750,000 EGP",Cairo,1
Hyundai,Elantra HD,,Silver,2021.0,gas,"58,000 Km",,automatic,"550,000 EGP",Cairo,1
Fiat,127,,Petroleum,1985.0,gas,0 Km,,automatic,"20,000 EGP",10th of Ramadan,1
Kia,Rio,,Red,2013.0,gas,"200,000 Km",,automatic,"365,000 EGP",Imbaba,1
Chevrolet,Aveo,,Dark red,2020.0,gas,"100,000 Km",,automatic,"360,000 EGP",El Haram,1
Nissan,Sunny,,Gray,2015.0,gas,"63,000 Km",,automatic,"320,000 EGP",Cairo,1
Chery,Tiggo 7 pro,,Red,2022.0,gas,"45,000 Km",,automatic,"850,000 EGP",Zagazig,1
Peugeot,406,,Silver,2002.0,gas,"234,000 Km",,manual,"140,000 EGP",Helwan,1
Kia,Ceed,,Black,2010.0,gas,"200,000 Km",,manual,"350,000 EGP",Giza,1
Chevrolet,Cruze,,Brown,2014.0,gas,"144,000 Km",,automatic,"315,000 EGP",El Haram,1
Renault,Sandero Step Way,,Red,2016.0,gas,"160,000 Km",,automatic,"300,000 EGP",6 October,1
Zotye,Xplosion,,Blue,2007.0,gas,"125,000 Km",,manual,"100,000 EGP",Cairo,1
Fiat,128,,Blue,1986.0,gas,0 Km,,manual,"30,000 EGP",Sheraton,1
Fiat,Tipo,,Petroleum,2022.0,gas,"35,000 Km",,automatic,"580,000 EGP",Heliopolis,1
Skoda,Kodiaq,,Silver,2021.0,gas,"98,000 Km",,automatic,"1,400,000 EGP",Cairo,1
Suzuki,Baleno,,Dark green,1999.0,gas,"200,000 Km",,manual,"57,000 EGP",Obour City,1
Hyundai,I10,,Yellow,2008.0,gas,"31,000 Km",,manual,"215,000 EGP",Cairo,1
Kia,Cerato,,Light grey,2010.0,gas,"100,000 Km",,manual,"200,000 EGP",Alexandria,1
Speranza,Tiggo,,White,2019.0,gas,"50,000 Km",,automatic,"560,000 EGP",Shibin El Qanater,1
Kia,Rio,,Green,2001.0,gas,"220,000 Km",,manual,"105,000 EGP",Tagamo3 - New Cairo,1
Mitsubishi,Lancer EX Shark,,Silver,2016.0,gas,"44,000 Km",,automatic,"625,000 EGP",El Minya,1
Mitsubishi,Lancer EX Shark,,White,2014.0,gas,"15,000 Km",,automatic,"345,000 EGP",Abu Kabir,1
Volkswagen,Golf 4,,Silver,2002.0,gas,"80,000 Km",,manual,"230,000 EGP",Cairo,1
Lada,Granta,,Silver,2017.0,gas,"32,000 Km",,automatic,"235,000 EGP",Heliopolis,1
Fiat,128,,Red,1978.0,gas,0 Km,,manual,"27,000 EGP",Ismailia,1
Mitsubishi,Galant,,Red,1992.0,gas,"150,000 Km",,automatic,"90,000 EGP",Heliopolis,1
Hyundai,Elantra CN7,,Red,2021.0,gas,"55,000 Km",,automatic,"675,000 EGP",Nasr city,1
Lada,2107,,Gold,1995.0,natural gas,"100,000 Km",,manual,"55,000 EGP",Alexandria,1
Lada,2105,,Black,1995.0,natural gas,"90,000 Km",,manual,"55,000 EGP",Alexandria,1
Lada,2107,,White,2012.0,gas,"46,000 Km",,manual,"62,000 EGP",Tanta,1
Kia,Cerato,,Brown,2018.0,gas,"50,000 Km",,automatic,"550,000 EGP",Cairo,1
Chrysler,Stratus,,Blue,2000.0,gas,"200,000 Km",,automatic,"170,000 EGP",Giza,1
Chrysler,Stratus,,Blue,2000.0,gas,"200,000 Km",,automatic,"170,000 EGP",Giza,1
Toyota,Corolla,,Black,2007.0,gas,"67,000 Km",,manual,"285,000 EGP",Qena,1
Opel,Astra,,Silver,2019.0,gas,"34,000 Km",,automatic,"540,000 EGP",Sadat City,1
Chery,Arrizo 5,,Gray,2022.0,gas,"44,000 Km",,manual,"355,000 EGP",Madinaty,1
Nissan,Sunny,,Silver,2021.0,gas,"50,000 Km",,automatic,"430,000 EGP",Sheikh Zayed City,1
Mitsubishi,Lancer Puma,,Silver,2006.0,gas,"250,000 Km",,manual,"235,000 EGP",Damanhur,1
BMW,318,,Silver,2018.0,gas,"99,750 Km",,automatic,"1,000,000 EGP",Maadi,1
Chevrolet,Equinox,,White,2019.0,gas,"20,000 Km",,automatic,"1,100,000 EGP",Al Shorouk,1
Skoda,Fantasia,,Cyan,2010.0,gas,"200,000 Km",,automatic,"330,000 EGP",Alexandria,1
Daewoo,Nubira 2,,Dark red,2001.0,gas,"250,000 Km",,manual,"130,000 EGP",Tanta,1
BMW,525,,Black,2010.0,gas,"216,000 Km",,automatic,"620,000 EGP",6 October,1
Fiat,128,,Red,1990.0,gas,"62,000 Km",,manual,"22,000 EGP",Cairo,1
Honda,Civic,,Gold,1984.0,gas,0 Km,,manual,"50,000 EGP",El Marg,1
Renault,Clio,,Silver,1996.0,gas,"100,000 Km",,manual,"48,000 EGP",Qalyubia,1
Nissan,Sunny,,Bronze,2020.0,gas,"245,000 Km",,automatic,"365,000 EGP",El Salam City,1
Speranza,A516,,White,2010.0,gas,"100,000 Km",,automatic,"135,000 EGP",Ashmoun,1
Chevrolet,Aveo,,Red,2012.0,gas,"420,000 Km",,manual,"195,000 EGP",Shibin el Kom,1
Chery,Arrizo 5,,Green,2022.0,gas,"80,000 Km",,automatic,"410,000 EGP",Helwan,1
Chery,Tiggo 7,,Dark red,2023.0,gas,"5,000 Km",,automatic,"730,000 EGP",Tagamo3 - New Cairo,1
Fiat,500 X,,Blue,2020.0,gas,"80,000 Km",,automatic,"840,000 EGP",6 October,1
Fiat,Uno,,Silver,1991.0,gas,"200,000 Km",,manual,"75,000 EGP",Damanhur,1
Mitsubishi,Lancer EX Shark,,Silver,2017.0,gas,"105,000 Km",,automatic,"420,000 EGP",Maadi,1
Opel,Grandland,,White,2018.0,gas,"150,000 Km",,automatic,"750,000 EGP",Alexandria,1
Daewoo,Nubira 2,,Beige,2003.0,gas,"260,000 Km",,manual,"110,000 EGP",Giza,1
Nissan,Sunny,,Black,2016.0,natural gas,"135,000 Km",,automatic,"330,000 EGP",Nasr city,1
Geely,Emgrand X7,,Brown,2019.0,gas,"150,000 Km",,automatic,"425,000 EGP",El Haram,1
Chery,Tiggo 7,,White,2021.0,gas,"68,000 Km",,automatic,"625,000 EGP",Cairo,1
MG,ZS,,Black,2021.0,gas,"14,500 Km",,automatic,"750,000 EGP",Cairo,1
Fiat,Shahin,,Dark red,2002.0,gas,0 Km,,manual,"70,000 EGP",Alexandria,1
Hyundai,Accent RB,,Petroleum,2021.0,gas,"32,000 Km",,automatic,"490,000 EGP",Kafr el-Dawwar,1
